record_id,cccd_so,ho_va_ten,ngay_sinh,gioi_tinh,sdt_chinh,dia_chi_cu_tru,tinh_thanh,quoc_tich,ref_ext,so_phu,pid,tinh_trang_hn,trinh_do_hv,nghe_nghiep,noi_sinh,so_nguoi_phu_thuoc,ngay_cap_cccd,dan_toc,created_at
CIT-776809,027288809702,Hoàng Trung Quân,1988-09-29,Nam,0328659366,"8 Nam Kỳ Khởi Nghĩa, Phường Lam Sơn, TP. Hưng Yên, Hưng Yên",An Giang,Việt Nam,hoang.trung.quan919@gmail.com,0947252775,027288809702,Đã kết hôn,Thạc sĩ,Công nhân,Thanh Hóa,1,2015-04-19,Kinh,2022-03-09
CIT-597220,042077193572,Ngô Văn Lan,1977-03-18,Nữ,0905677670,"429 Lê Văn Sỹ, Xã Nam Trung, Huyện Nam Sách, Hải Dương",Đồng Nai,Việt Nam,ngo.van.lan150@outlook.com,0898218714,042077193572,Độc thân,Tiến sĩ,Kế toán,An Giang,2,2024-12-26,Thái,2024-02-10
CIT-327358,052377949033,Phạm Thùy Phúc,1977-01-16,Nam,0373923045,"331 Hoàng Diệu, Phường Hàng Kênh, Quận Lê Chân, Hải Phòng",Thừa Thiên Huế,Việt Nam,pham.thuy.phuc378@yahoo.com,0355719842,052377949033,Góa,Đại học,Công nhân,TP. Hồ Chí Minh,1,2017-01-23,Thái,2022-09-17
CIT-779812,027390986663,Phan Thành Xuân,1990-06-26,Nữ,0905676556,"203 Lý Thường Kiệt, Phường Xuân Thanh, TP. Long Khánh, Đồng Nai",Nghệ An,Việt Nam,phan.thanh.xuan85@hotmail.com,0363991067,027390986663,Ly hôn,Thạc sĩ,Công nhân,Thanh Hóa,5,2018-10-28,Tày,2023-12-11
CIT-257752,058083739862,Đặng Hữu Hùng,1983-07-12,Nữ,0822011191,"284 Nguyễn Văn Cừ, Phường Võ Cường, TP. Bắc Ninh, Bắc Ninh",Hải Dương,Việt Nam,dang.huu.hung6@outlook.com,0911715966,058083739862,Ly hôn,Tiến sĩ,Công nhân,An Giang,5,2017-04-01,Mường,2022-10-23
CIT-871881,064272929873,Lý Anh Sơn,1972-01-22,Nữ,0767516050,"259 Lý Thường Kiệt, Xã Hùng Sơn, Huyện Đại Từ, Thái Nguyên",Bắc Ninh,Việt Nam,ly.anh.son888@hotmail.com,0357107400,064272929873,Ly hôn,Cao đẳng,Kinh doanh tự do,Đà Nẵng,0,2017-10-27,Tày,2023-03-27
CIT-274593,082203391326,Bùi Thùy Hà,2003-05-11,Nam,0911382954,"345 Lý Thường Kiệt, Xã Hoằng Hà, Huyện Hoằng Hóa, Thanh Hóa",Hưng Yên,Việt Nam,bui.thuy.ha865@outlook.com,0785269263,082203391326,Độc thân,Trung học phổ thông,Nhân viên văn phòng,Ninh Bình,0,2024-09-03,Thái,2022-04-28
CIT-668738,077098832189,Bùi Thị Hùng,1998-02-15,Nam,0329789671,"169 Nguyễn Trãi, Phường Hải Châu 1, Quận Hải Châu, Đà Nẵng",Thanh Hóa,Việt Nam,bui.thi.hung285@yahoo.com,0708206804,077098832189,Ly hôn,Thạc sĩ,Nhân viên văn phòng,Nghệ An,5,2023-05-14,Thái,2024-09-09
CIT-144385,027277746320,Dương Quốc Toàn,1977-06-14,Nam,0865169576,"247 Cách Mạng Tháng 8, Phường Châu Phú B, TP. Châu Đốc, An Giang",Quảng Ninh,Việt Nam,duong.quoc.toan625@outlook.com,0859600539,027277746320,Góa,Cao đẳng,Nhân viên văn phòng,Bình Dương,3,2021-10-07,Thái,2022-04-30
CIT-120425,066095639203,Bùi Ngọc Sơn,1995-11-30,Nam,0903841782,"102 Hoàng Diệu, Phường Bảo Vinh, TP. Long Khánh, Đồng Nai",Ninh Bình,Việt Nam,bui.ngoc.son622@outlook.com,0598494506,066095639203,Góa,Tiến sĩ,Nhân viên văn phòng,Kiên Giang,4,2017-10-16,Tày,2024-06-15
CIT-715519,087264415456,Lý Đức Nga,1964-01-31,Nữ,0385954616,"482 Lê Lợi, Phường Ngọc Trạo, TP. Thanh Hóa, Thanh Hóa",Thừa Thiên Huế,Việt Nam,ly.duc.nga867@gmail.com,0891417435,087264415456,Góa,Trung học phổ thông,Nông dân,Cần Thơ,0,2024-04-09,H'Mông,2022-04-26
CIT-966969,080171475490,Đặng Hữu Giang,1971-04-21,Nữ,0962390963,"408 Hoàng Văn Thụ, Phường An Biên, Quận Lê Chân, Hải Phòng",Đà Nẵng,Việt Nam,dang.huu.giang225@protonmail.com,0792732655,080171475490,Độc thân,Tiến sĩ,Kỹ sư,Bắc Ninh,3,2023-11-04,Kinh,2022-04-09
CIT-946207,096262218213,Huỳnh Ngọc Uyên,1962-09-06,Nữ,0916231308,"252 Nguyễn Trãi, Phường Bình Chuẩn, Huyện Thuận An, Bình Dương",Bình Dương,Việt Nam,huynh.ngoc.uyen914@hotmail.com,0563566547,096262218213,Ly hôn,Thạc sĩ,Bác sĩ,Đà Nẵng,3,2015-07-27,Kinh,2024-11-14
CIT-436422,052064230273,Nguyễn Đức Dũng,1964-10-01,Nữ,0584510807,"25 Đinh Tiên Hoàng, Xã Diễn Kỷ, Huyện Diễn Châu, Nghệ An",Thanh Hóa,Việt Nam,nguyen.duc.dung148@hotmail.com,0786122409,052064230273,Đã kết hôn,Thạc sĩ,Công nhân,Hưng Yên,3,2017-04-10,Nùng,2024-09-12
CIT-538441,051179294709,Huỳnh Thành Bình,1979-08-16,Nam,0817236123,"164 Trần Phú, Phường Văn An, TP. Chí Linh, Hải Dương",Hải Dương,Việt Nam,huynh.thanh.binh524@yahoo.com,0916527190,051179294709,Ly hôn,Cao đẳng,Kế toán,Bắc Ninh,2,2023-02-08,Nùng,2022-07-14
CIT-691820,062080104356,Lê Quốc Sơn,1980-04-29,Nam,0941334610,"446 Nguyễn Trãi, Xã Hòa Điền, Huyện Kiên Lương, Kiên Giang",TP. Hồ Chí Minh,Việt Nam,le.quoc.son740@hotmail.com,0948962232,062080104356,Độc thân,Thạc sĩ,Nhân viên văn phòng,Hà Nội,4,2018-08-19,Khmer,2023-10-15
CIT-841643,010073277013,Đỗ Trung Tuấn,1973-11-27,Nữ,0569379322,"284 Hai Bà Trưng, Xã Hùng Sơn, Huyện Đại Từ, Thái Nguyên",Hải Dương,Việt Nam,do.trung.tuan544@yahoo.com,0826985964,010073277013,Ly hôn,Cao đẳng,Giáo viên,Đà Nẵng,3,2018-02-21,Thái,2024-04-30
CIT-344634,084178406779,Đặng Thị Việt,1978-08-31,Nam,0363263032,"412 Lê Văn Sỹ, Phường Trường Sơn, TP. Sầm Sơn, Thanh Hóa",Hưng Yên,Việt Nam,dang.thi.viet347@yahoo.com,0393629945,084178406779,Ly hôn,Trung học phổ thông,Giáo viên,Đà Nẵng,0,2020-07-13,Kinh,2023-08-03
CIT-561615,015181852084,Dương Trung Tâm,1981-07-06,Nữ,0369843229,"163 Tô Hiến Thành, Phường Bách Quang, TP. Sông Công, Thái Nguyên",An Giang,Việt Nam,duong.trung.tam316@yahoo.com,0595067054,015181852084,Độc thân,Cao đẳng,Kế toán,Nghệ An,3,2018-11-12,Mường,2024-06-30
CIT-211733,022301616814,Phạm Thị Nga,2001-09-03,Nữ,0352908946,"144 Đinh Tiên Hoàng, Phường Bình Chuẩn, Huyện Thuận An, Bình Dương",TP. Hồ Chí Minh,Việt Nam,pham.thi.nga919@outlook.com,0966634964,022301616814,Ly hôn,Thạc sĩ,Kế toán,Đà Nẵng,1,2018-11-23,Kinh,2022-05-16
CIT-920232,086277179378,Phạm Đức Lan,1977-01-15,Nam,0963524377,"134 Nguyễn Văn Cừ, Phường Lê Thanh Nghị, TP. Hải Dương, Hải Dương",Thừa Thiên Huế,Việt Nam,pham.duc.lan924@hotmail.com,0979012647,086277179378,Đã kết hôn,Trung học phổ thông,Giáo viên,Thừa Thiên Huế,0,2016-12-03,Thái,2022-06-24
CIT-719961,067065624609,Lý Thanh Tâm,1965-01-12,Nữ,0932806943,"372 Hoàng Diệu, Phường An Thới, TP. Phú Quốc, Kiên Giang",Thái Nguyên,Việt Nam,ly.thanh.tam194@protonmail.com,0943875422,067065624609,Độc thân,Thạc sĩ,Công nhân,Thừa Thiên Huế,0,2018-08-19,Nùng,2022-04-14
CIT-115838,068066068947,Hồ Văn Tuấn,1966-12-28,Nam,0764499383,"96 Bà Triệu, Xã Tam Giang, Huyện Yên Phong, Bắc Ninh",An Giang,Việt Nam,ho.van.tuan963@outlook.com,0385300056,068066068947,Đã kết hôn,Đại học,Lập trình viên,Đồng Nai,0,2022-04-21,Khmer,2024-02-13
CIT-127886,087362564381,Lý Thùy Nga,1962-08-29,Nam,0361368353,"381 Nguyễn Văn Cừ, Phường Tây Lộc, TP. Huế, Thừa Thiên Huế",Thanh Hóa,Việt Nam,ly.thuy.nga601@gmail.com,0595198497,087362564381,Ly hôn,Tiến sĩ,Kinh doanh tự do,Kiên Giang,4,2024-05-08,H'Mông,2022-12-17
CIT-719066,052367908833,Ngô Bảo Phúc,1967-05-01,Nữ,0914932313,"176 Nguyễn Văn Cừ, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",An Giang,Việt Nam,ngo.bao.phuc137@gmail.com,0395901711,052367908833,Đã kết hôn,Cao đẳng,Lập trình viên,Cần Thơ,4,2023-01-24,Khmer,2024-11-28
CIT-188620,056201306859,Trần Phương Châu,2001-09-10,Nam,0838758935,"75 Nguyễn Huệ, Phường Hiệp Thành, TP. Thủ Dầu Một, Bình Dương",Hải Dương,Việt Nam,tran.phuong.chau953@hotmail.com,0379078479,056201306859,Ly hôn,Đại học,Lập trình viên,Thanh Hóa,1,2019-09-27,Khmer,2022-12-27
CIT-631278,017374523607,Hoàng Ngọc Long,1974-10-07,Nữ,0864776761,"157 Hai Bà Trưng, Phường Mỹ Long, TP. Long Xuyên, An Giang",Bình Dương,Việt Nam,hoang.ngoc.long241@yahoo.com,0355479864,017374523607,Độc thân,Thạc sĩ,Nông dân,An Giang,0,2015-02-16,Thái,2023-01-09
CIT-729017,022272504069,Hoàng Hữu An,1972-01-22,Nam,0909958715,"257 Hoàng Văn Thụ, Phường Văn An, TP. Chí Linh, Hải Dương",Bắc Ninh,Việt Nam,hoang.huu.an785@protonmail.com,0332853056,022272504069,Ly hôn,Tiến sĩ,Giáo viên,Quảng Ninh,3,2016-09-09,Khmer,2023-02-22
CIT-209312,004362147215,Hồ Đức Toàn,1962-01-31,Nam,0949522469,"63 Bà Triệu, Phường Tân Hiệp, TP. Biên Hòa, Đồng Nai",An Giang,Việt Nam,ho.duc.toan410@outlook.com,0785333099,004362147215,Đã kết hôn,Đại học,Giáo viên,Kiên Giang,0,2023-04-12,Thái,2023-07-11
CIT-431284,079365712948,Đặng Thùy Linh,1965-07-23,Nam,0349487413,"340 Tô Hiến Thành, Phường Cẩm Trung, TP. Cẩm Phả, Quảng Ninh",Bình Dương,Việt Nam,dang.thuy.linh191@outlook.com,0339722688,079365712948,Ly hôn,Tiến sĩ,Lập trình viên,Hà Nội,2,2019-04-03,Kinh,2024-03-21
CIT-762085,019194324161,Đặng Anh Linh,1994-09-27,Nam,0794278758,"202 Nam Kỳ Khởi Nghĩa, Xã Việt Hưng, Huyện Văn Lâm, Hưng Yên",Hải Dương,Việt Nam,dang.anh.linh202@gmail.com,0832257722,019194324161,Độc thân,Tiến sĩ,Nhân viên văn phòng,Kiên Giang,4,2019-11-09,Mường,2024-09-27
CIT-529696,027078241425,Phan Anh Việt,1978-10-19,Nữ,0983341892,"486 Nguyễn Văn Cừ, Xã Diễn Kỷ, Huyện Diễn Châu, Nghệ An",Thái Nguyên,Việt Nam,phan.anh.viet501@yahoo.com,0821668897,027078241425,Góa,Đại học,Nhân viên văn phòng,Thanh Hóa,5,2020-07-05,Tày,2024-07-05
CIT-971365,058163977706,Phan Trung Toàn,1963-11-08,Nam,0885409444,"262 Lê Văn Sỹ, Phường Chánh Nghĩa, TP. Thủ Dầu Một, Bình Dương",Thái Nguyên,Việt Nam,phan.trung.toan607@outlook.com,0865484174,058163977706,Ly hôn,Đại học,Kỹ sư,Bình Dương,1,2023-11-18,Tày,2022-03-10
CIT-204099,040070316222,Ngô Thanh Nga,1970-12-09,Nữ,0843791068,"118 Võ Thị Sáu, Phường Tân Định, Quận 1, TP. Hồ Chí Minh",Đồng Nai,Việt Nam,ngo.thanh.nga579@yahoo.com,0864747887,040070316222,Góa,Cao đẳng,Bác sĩ,Bình Dương,4,2019-10-21,Tày,2023-10-23
CIT-636441,060271896961,Đặng Quốc Lan,1971-12-04,Nữ,0374270792,"215 Nguyễn Trãi, Phường Minh Khai, TP. Hưng Yên, Hưng Yên",Đà Nẵng,Việt Nam,dang.quoc.lan390@outlook.com,0842808212,060271896961,Độc thân,Tiến sĩ,Giáo viên,Ninh Bình,3,2021-03-18,Mường,2022-08-18
CIT-827396,066273686668,Huỳnh Thanh Hùng,1973-10-14,Nam,0845040634,"457 Phan Đình Phùng, Phường Vĩnh Ninh, TP. Huế, Thừa Thiên Huế",Thanh Hóa,Việt Nam,huynh.thanh.hung444@protonmail.com,0821715046,066273686668,Đã kết hôn,Thạc sĩ,Giáo viên,Bắc Ninh,0,2022-11-06,Nùng,2024-10-15
CIT-515839,020282528678,Bùi Ngọc An,1982-06-03,Nam,0784320157,"440 Lê Lợi, Xã Hòa Điền, Huyện Kiên Lương, Kiên Giang",Hải Dương,Việt Nam,bui.ngoc.an441@gmail.com,0333653270,020282528678,Đã kết hôn,Trung học phổ thông,Công nhân,Thừa Thiên Huế,3,2024-05-17,Nùng,2024-06-04
CIT-607333,027200726989,Bùi Quốc Phúc,2000-12-17,Nam,0941403577,"197 Nam Kỳ Khởi Nghĩa, Phường Ba Đình, TP. Thanh Hóa, Thanh Hóa",TP. Hồ Chí Minh,Việt Nam,bui.quoc.phuc667@hotmail.com,0355388813,027200726989,Độc thân,Đại học,Kế toán,Nghệ An,2,2022-02-17,Khmer,2022-02-21
CIT-419423,062081383742,Hoàng Hữu An,1981-04-16,Nam,0852074005,"59 Hoàng Diệu, Xã Ô Long Vĩ, Huyện Châu Phú, An Giang",Thừa Thiên Huế,Việt Nam,hoang.huu.an711@outlook.com,0567385785,062081383742,Độc thân,Cao đẳng,Giáo viên,Thái Nguyên,3,2015-12-06,Kinh,2022-09-02
CIT-280503,037174280001,Lý Văn Sơn,1974-07-16,Nữ,0881608997,"468 Phạm Văn Đồng, Phường Bình Chuẩn, Huyện Thuận An, Bình Dương",Đồng Nai,Việt Nam,ly.van.son155@gmail.com,0859878571,037174280001,Đã kết hôn,Thạc sĩ,Kế toán,Bắc Ninh,3,2018-07-11,Nùng,2024-06-11
CIT-468385,019001425330,Hoàng Thị Giang,2001-06-09,Nam,0787897787,"252 Lê Văn Sỹ, Phường Cao Thắng, TP. Hạ Long, Quảng Ninh",Hưng Yên,Việt Nam,hoang.thi.giang794@gmail.com,0799709153,019001425330,Góa,Trung học phổ thông,Kế toán,TP. Hồ Chí Minh,2,2022-09-06,Tày,2023-02-12
CIT-231370,091003783547,Phạm Bảo Yến,2003-07-25,Nam,0325912208,"65 Nguyễn Trãi, Phường Thanh Bình, TP. Hải Dương, Hải Dương",Kiên Giang,Việt Nam,pham.bao.yen55@hotmail.com,0914141159,091003783547,Ly hôn,Thạc sĩ,Giáo viên,Bình Dương,0,2021-12-13,Mường,2023-03-14
CIT-578012,070095840994,Ngô Minh Hà,1995-12-28,Nữ,0337898857,"214 Đinh Tiên Hoàng, Phường Phùng Chí Kiên, TX. Mỹ Hào, Hưng Yên",Thanh Hóa,Việt Nam,ngo.minh.ha999@yahoo.com,0563933325,070095840994,Góa,Trung học phổ thông,Nhân viên văn phòng,Hải Dương,4,2018-06-15,Kinh,2022-05-10
CIT-341964,001188858332,Lý Minh Xuân,1988-06-18,Nam,0587165170,"350 Lê Văn Sỹ, Phường An Thới, Quận Bình Thủy, Cần Thơ",Hải Phòng,Việt Nam,ly.minh.xuan127@hotmail.com,0852740726,001188858332,Đã kết hôn,Đại học,Kỹ sư,Hải Phòng,3,2016-05-17,Thái,2024-04-20
CIT-739231,044164366108,Vũ Hữu Mai,1964-04-05,Nam,0963289259,"445 Đinh Tiên Hoàng, Phường Nam Sơn, TP. Tam Điệp, Ninh Bình",Hà Nội,Việt Nam,vu.huu.mai626@hotmail.com,0851627237,044164366108,Đã kết hôn,Đại học,Kỹ sư,Bình Dương,4,2015-01-07,Khmer,2023-10-05
CIT-601277,015379104077,Phan Thùy Hùng,1979-01-29,Nam,0762271375,"321 Cách Mạng Tháng 8, Phường Minh Khai, TP. Hưng Yên, Hưng Yên",Hải Dương,Việt Nam,phan.thuy.hung399@hotmail.com,0374327765,015379104077,Đã kết hôn,Thạc sĩ,Công nhân,Thừa Thiên Huế,1,2022-07-14,Mường,2023-08-07
CIT-781727,086097244708,Phạm Quốc Châu,1997-12-22,Nam,0338138844,"1 Nguyễn Trãi, Phường Long Tuyền, Quận Bình Thủy, Cần Thơ",Thái Nguyên,Việt Nam,pham.quoc.chau232@protonmail.com,0389283370,086097244708,Đã kết hôn,Thạc sĩ,Bác sĩ,Thừa Thiên Huế,5,2015-08-05,Thái,2023-07-29
CIT-183620,011003776082,Vũ Đức Uyên,2003-03-02,Nữ,0771210782,"419 Nam Kỳ Khởi Nghĩa, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",Hà Nội,Việt Nam,vu.duc.uyen839@hotmail.com,0981246747,011003776082,Ly hôn,Trung học phổ thông,Kế toán,Thanh Hóa,0,2015-08-03,Thái,2022-03-01
CIT-202288,095266041124,Lê Bảo An,1966-09-06,Nữ,0396416335,"305 Nguyễn Trãi, Xã Bình Mỹ, Huyện Châu Phú, An Giang",Nghệ An,Việt Nam,le.bao.an585@outlook.com,0852038230,095266041124,Góa,Cao đẳng,Công nhân,Kiên Giang,4,2018-11-21,H'Mông,2022-11-22
CIT-943952,060377164805,Huỳnh Đức Sơn,1977-05-20,Nam,0337600870,"224 Hai Bà Trưng, Phường Nam Sơn, TP. Tam Điệp, Ninh Bình",Hải Dương,Việt Nam,huynh.duc.son207@hotmail.com,0861472716,060377164805,Ly hôn,Trung học phổ thông,Kỹ sư,Thái Nguyên,1,2021-08-04,Tày,2023-06-27
CIT-479405,083170386916,Ngô Đức Xuân,1970-02-14,Nam,0948227993,"457 Võ Thị Sáu, Phường An Thới, TP. Phú Quốc, Kiên Giang",TP. Hồ Chí Minh,Việt Nam,ngo.duc.xuan323@protonmail.com,0376406119,083170386916,Ly hôn,Cao đẳng,Nhân viên văn phòng,Hải Dương,5,2018-11-29,Khmer,2024-07-01
CIT-663029,030372596714,Vũ Thị Bình,1972-08-12,Nữ,0564051792,"186 Bà Triệu, Xã Ninh Giang, Huyện Hoa Lư, Ninh Bình",Cần Thơ,Việt Nam,vu.thi.binh557@protonmail.com,0907448097,030372596714,Độc thân,Trung học phổ thông,Bác sĩ,Hưng Yên,4,2015-10-19,Mường,2022-01-21
CIT-586328,084288388418,Huỳnh Xuân Nam,1988-08-08,Nữ,0916372813,"233 Nguyễn Văn Cừ, Xã Việt Hưng, Huyện Văn Lâm, Hưng Yên",Thừa Thiên Huế,Việt Nam,huynh.xuan.nam606@hotmail.com,0765499653,084288388418,Đã kết hôn,Trung học phổ thông,Công nhân,An Giang,1,2017-12-11,Khmer,2022-04-29
CIT-909680,056172335068,Hoàng Ngọc Hùng,1972-12-07,Nam,0703838956,"134 Trần Phú, Phường Rạch Sỏi, TP. Rạch Giá, Kiên Giang",An Giang,Việt Nam,hoang.ngoc.hung988@yahoo.com,0918552558,056172335068,Đã kết hôn,Thạc sĩ,Công nhân,Quảng Ninh,2,2023-12-14,Thái,2023-05-25
CIT-762945,062001865883,Nguyễn Thùy An,2001-03-17,Nam,0842952216,"80 Lê Văn Sỹ, Phường An Phú, Huyện Thuận An, Bình Dương",TP. Hồ Chí Minh,Việt Nam,nguyen.thuy.an884@protonmail.com,0868858408,062001865883,Đã kết hôn,Trung học phổ thông,Kinh doanh tự do,Thừa Thiên Huế,4,2024-05-07,H'Mông,2022-10-05
CIT-934291,048294160573,Lê Minh An,1994-07-11,Nữ,0869506609,"219 Hoàng Diệu, Phường An Khánh, Quận Ninh Kiều, Cần Thơ",Bình Dương,Việt Nam,le.minh.an319@yahoo.com,0798282215,048294160573,Đã kết hôn,Cao đẳng,Giáo viên,Bắc Ninh,4,2023-12-12,Nùng,2023-08-12
CIT-231433,083184362679,Nguyễn Anh Toàn,1984-08-26,Nam,0338752860,"420 Hai Bà Trưng, Xã Gành Dầu, TP. Phú Quốc, Kiên Giang",TP. Hồ Chí Minh,Việt Nam,nguyen.anh.toan172@gmail.com,0825188295,083184362679,Ly hôn,Đại học,Nhân viên văn phòng,Đà Nẵng,4,2021-04-20,Tày,2022-09-18
CIT-286928,091379831111,Trần Thanh Uyên,1979-01-05,Nữ,0763526247,"88 Phan Đình Phùng, Phường Lam Sơn, TP. Hưng Yên, Hưng Yên",Hà Nội,Việt Nam,tran.thanh.uyen184@outlook.com,0369833437,091379831111,Độc thân,Tiến sĩ,Nông dân,Bắc Ninh,3,2022-04-15,H'Mông,2024-10-03
CIT-656962,052187873861,Lý Hữu Hùng,1987-08-21,Nam,0596514218,"65 Trường Chinh, Phường Hà Huy Tập, TP. Vinh, Nghệ An",Thừa Thiên Huế,Việt Nam,ly.huu.hung161@protonmail.com,0906417356,052187873861,Ly hôn,Tiến sĩ,Giáo viên,Đồng Nai,2,2022-11-16,H'Mông,2022-11-12
CIT-629877,012371383635,Lý Thành Yến,1971-09-07,Nữ,0796138086,"379 Phạm Văn Đồng, Xã Dũng Liệt, Huyện Yên Phong, Bắc Ninh",Thái Nguyên,Việt Nam,ly.thanh.yen415@yahoo.com,0812065147,012371383635,Ly hôn,Đại học,Kế toán,TP. Hồ Chí Minh,0,2018-06-11,H'Mông,2023-01-29
CIT-418825,079369868750,Đặng Thùy Phúc,1969-12-17,Nữ,0926168161,"170 Hoàng Văn Thụ, Xã Hùng Sơn, Huyện Đại Từ, Thái Nguyên",Hải Dương,Việt Nam,dang.thuy.phuc354@protonmail.com,0704209813,079369868750,Đã kết hôn,Cao đẳng,Kinh doanh tự do,Bắc Ninh,5,2022-05-01,Kinh,2022-03-19
CIT-110176,025060361732,Bùi Minh Quân,1960-02-28,Nam,0347585697,"275 Tô Hiến Thành, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",Hưng Yên,Việt Nam,bui.minh.quan386@protonmail.com,0969745820,025060361732,Độc thân,Thạc sĩ,Nông dân,Nghệ An,2,2020-03-26,Tày,2022-04-05
CIT-885739,094180142341,Lý Bảo Châu,1980-07-26,Nam,0772551245,"265 Hoàng Văn Thụ, Xã Trường Yên, Huyện Hoa Lư, Ninh Bình",Hải Dương,Việt Nam,ly.bao.chau207@yahoo.com,0393213919,094180142341,Đã kết hôn,Trung học phổ thông,Nông dân,Bắc Ninh,2,2018-07-14,Mường,2023-07-31
CIT-797674,049195131574,Lê Phương Nam,1995-01-01,Nữ,0848843456,"42 Hoàng Diệu, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",Bình Dương,Việt Nam,le.phuong.nam479@gmail.com,0387083925,049195131574,Đã kết hôn,Trung học phổ thông,Lập trình viên,Đà Nẵng,5,2021-03-20,Kinh,2024-11-17
CIT-131875,015079533930,Hoàng Thùy Thảo,1979-01-31,Nam,0884355164,"189 Hoàng Văn Thụ, Xã Phong Phú, Huyện Bình Chánh, TP. Hồ Chí Minh",Hưng Yên,Việt Nam,hoang.thuy.thao216@outlook.com,0869935095,015079533930,Góa,Thạc sĩ,Bác sĩ,Hải Phòng,4,2015-05-06,Kinh,2022-09-12
CIT-858815,046373243245,Hoàng Đức Sơn,1973-02-26,Nữ,0911053959,"109 Lý Thường Kiệt, Phường Bình Chuẩn, Huyện Thuận An, Bình Dương",Kiên Giang,Việt Nam,hoang.duc.son985@protonmail.com,0356701334,046373243245,Góa,Đại học,Lập trình viên,Quảng Ninh,0,2018-03-14,Khmer,2022-06-30
CIT-448716,006395185177,Huỳnh Ngọc Nga,1995-04-25,Nữ,0897023939,"407 Trần Phú, Phường Láng Hạ, Quận Đống Đa, Hà Nội",TP. Hồ Chí Minh,Việt Nam,huynh.ngoc.nga888@hotmail.com,0706093850,006395185177,Đã kết hôn,Thạc sĩ,Nông dân,Hải Dương,4,2016-04-28,Khmer,2022-12-09
CIT-450598,035289868336,Đặng Ngọc Nam,1989-03-15,Nam,0818504461,"228 Nguyễn Văn Cừ, Phường Hiệp Thành, TP. Thủ Dầu Một, Bình Dương",Ninh Bình,Việt Nam,dang.ngoc.nam141@gmail.com,0587175613,035289868336,Ly hôn,Tiến sĩ,Nhân viên văn phòng,Ninh Bình,3,2023-06-20,Tày,2023-05-23
CIT-317295,001376355985,Lê Trung Mai,1976-01-14,Nam,0843777755,"375 Lý Thường Kiệt, Xã Đồng Lạc, Huyện Nam Sách, Hải Dương",Hà Nội,Việt Nam,le.trung.mai167@hotmail.com,0969355940,001376355985,Đã kết hôn,Đại học,Bác sĩ,Bắc Ninh,0,2017-04-28,Nùng,2022-06-29
CIT-537018,054398394402,Hồ Quốc Toàn,1998-01-23,Nữ,0818312566,"474 Cách Mạng Tháng 8, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",Quảng Ninh,Việt Nam,ho.quoc.toan846@yahoo.com,0569573465,054398394402,Góa,Cao đẳng,Nhân viên văn phòng,An Giang,2,2016-06-25,Nùng,2022-01-11
CIT-425454,014271876682,Ngô Đức Hùng,1971-06-14,Nam,0592646387,"444 Hoàng Diệu, Phường Thuận Hòa, TP. Huế, Thừa Thiên Huế",Hà Nội,Việt Nam,ngo.duc.hung927@hotmail.com,0983520219,014271876682,Đã kết hôn,Cao đẳng,Bác sĩ,Hải Dương,4,2017-06-28,Nùng,2022-01-31
CIT-199338,072086562040,Hoàng Trung Mai,1986-08-27,Nữ,0355946212,"126 Nguyễn Trãi, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",Thanh Hóa,Việt Nam,hoang.trung.mai557@hotmail.com,0973399811,072086562040,Ly hôn,Tiến sĩ,Công nhân,Bình Dương,1,2021-12-29,Khmer,2023-10-06
CIT-970272,027186833225,Vũ Thanh Việt,1986-10-31,Nam,0377831032,"301 Nguyễn Văn Cừ, Phường Túc Duyên, TP. Thái Nguyên, Thái Nguyên",Hải Phòng,Việt Nam,vu.thanh.viet986@gmail.com,0927003894,027186833225,Đã kết hôn,Tiến sĩ,Giáo viên,Thanh Hóa,3,2022-06-03,Thái,2022-11-25
