ho_so_id,ref_id,ten_chu_ho_so,val_02,loai_ho_so,co_quan_tiep_nhan,ngay_nop,han_giai_quyet,trang_thai_xu_ly,ext_info,code_x,so_bao_hiem,phi_ho_so,nhan_vien_xu_ly,dia_chi_lien_lac,meta_addr,so_ho_khau,kenh_tiep_nhan,ket_qua_xu_ly,updated_at
ADM-621012,042000159656,Dương Ngọc Thảo,0379737643,Chứng minh nhân dân,UBND Huyện Gia Lâm,2022-05-07,2022-05-25,Từ chối,duong.ngoc.thao685@yahoo.com,042000159656,7805836917,0,NV-201101,"60 Lê Lợi, Phường Hà Huy Tập, TP. Vinh, Nghệ An","100 Nguyễn Huệ, Xã Bình Thuận, Huyện Đại Từ, Thái Nguyên",040/494602,Trực tiếp,Chấp thuận,2023-12-30
ADM-888993,026291217429,Lê Xuân An,0836920568,Đăng ký kết hôn,UBND Quận 1,2023-04-26,2023-05-19,Từ chối,le.xuan.an438@hotmail.com,026291217429,7398627951,50000,NV-643559,"437 Lê Lợi, Xã Dũng Liệt, Huyện Yên Phong, Bắc Ninh","309 Hoàng Văn Thụ, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",093/878896,Trực tiếp,Đang xem xét,2024-12-16
ADM-187645,087285781394,Phạm Thanh Xuân,0392860028,Khai sinh,UBND Quận 1,2023-04-14,2023-06-04,Chờ bổ sung hồ sơ,pham.thanh.xuan736@outlook.com,087285781394,9077836131,200000,NV-219308,"139 Lê Văn Sỹ, Xã Trường Yên, Huyện Hoa Lư, Ninh Bình","421 Bà Triệu, Phường Thuận Hòa, TP. Huế, Thừa Thiên Huế",054/406970,Trực tiếp,Chấp thuận,2022-02-15
ADM-795564,011361975058,Bùi Quốc Linh,0346636922,Chứng minh nhân dân,UBND Huyện Gia Lâm,2023-08-09,2023-09-16,Đang xử lý,bui.quoc.linh295@gmail.com,011361975058,6654064359,50000,NV-417299,"349 Lý Thường Kiệt, Phường Suối Tre, TP. Long Khánh, Đồng Nai","210 Đinh Tiên Hoàng, Phường An Phú, Huyện Thuận An, Bình Dương",037/228367,Bưu điện,Đang xem xét,2023-04-30
ADM-901062,019088685957,Huỳnh Đức Nga,0338222897,Khai tử,UBND Quận Bình Thạnh,2024-12-20,2025-01-25,Từ chối,huynh.duc.nga280@outlook.com,019088685957,1055145041,50000,NV-836267,"131 Nam Kỳ Khởi Nghĩa, Phường Châu Phú B, TP. Châu Đốc, An Giang","9 Hoàng Diệu, Phường Vĩnh Thanh, TP. Rạch Giá, Kiên Giang",084/879340,Online,Chấp thuận,2022-01-02
ADM-272791,046076734043,Ngô Thị Châu,0844970094,Đăng ký kết hôn,UBND Quận Bình Thạnh,2024-02-29,2024-03-13,Hoàn thành,ngo.thi.chau929@hotmail.com,046076734043,6731111505,0,NV-999993,"145 Đinh Tiên Hoàng, Phường An Biên, Quận Lê Chân, Hải Phòng","24 Võ Thị Sáu, Phường Long Tuyền, Quận Bình Thủy, Cần Thơ",008/884815,Trực tiếp,Đang xem xét,2023-05-21
ADM-850368,020273671504,Lê Xuân Thảo,0892962088,Khai tử,Sở Tư pháp Hà Nội,2021-10-10,2021-10-27,Từ chối,le.xuan.thao564@hotmail.com,020273671504,6663753899,50000,NV-311769,"415 Võ Thị Sáu, Xã An Đồng, Huyện An Dương, Hải Phòng","246 Võ Thị Sáu, Phường An Tảo, TP. Hưng Yên, Hưng Yên",072/763840,Qua đại lý,Đang xem xét,2023-05-13
ADM-440860,014167380818,Phạm Ngọc Lan,0933053293,Khai sinh,UBND Quận 1,2022-04-18,2022-05-16,Hoàn thành,pham.ngoc.lan541@protonmail.com,014167380818,1601754004,50000,NV-195372,"46 Nguyễn Trãi, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng","269 Võ Thị Sáu, Phường An Thới, TP. Phú Quốc, Kiên Giang",006/167173,Bưu điện,Đang xem xét,2023-08-03
ADM-203239,001360601213,Phan Thùy Nga,0941590626,Giấy phép lái xe,UBND Quận Bình Thạnh,2021-11-22,2022-01-01,Từ chối,phan.thuy.nga805@protonmail.com,001360601213,8095628732,200000,NV-245201,"321 Hoàng Diệu, Phường Minh Khai, TP. Hưng Yên, Hưng Yên","439 Phan Đình Phùng, Xã Việt Hưng, Huyện Văn Lâm, Hưng Yên",020/664793,Online,Đang xem xét,2022-01-25
ADM-676094,024183169441,Trần Trung Yến,0907518797,Đăng ký kết hôn,Sở Kế hoạch và Đầu tư Hà Nội,2023-06-15,2023-07-22,Đang xử lý,tran.trung.yen985@protonmail.com,024183169441,6177050832,50000,NV-819066,"463 Tô Hiến Thành, Phường Tứ Hạ, TX. Hương Trà, Thừa Thiên Huế","270 Nam Kỳ Khởi Nghĩa, Phường Dương Đông, TP. Phú Quốc, Kiên Giang",036/532217,Trực tiếp,Từ chối,2023-06-11
ADM-254395,010283445135,Nguyễn Đức Hùng,0795781438,Hộ chiếu,Sở Tư pháp TP.HCM,2021-02-01,2021-03-22,Từ chối,nguyen.duc.hung707@gmail.com,010283445135,3536579899,200000,NV-141146,"273 Hoàng Văn Thụ, Phường Hiệp Thành, TP. Thủ Dầu Một, Bình Dương","237 Nguyễn Huệ, Xã Bình Minh, Huyện Trảng Bom, Đồng Nai",026/171541,Online,Đang xem xét,2024-03-11
ADM-105281,094294511163,Đỗ Quốc An,0988137739,Ly hôn,Sở Tư pháp TP.HCM,2021-12-16,2022-01-04,Chờ bổ sung hồ sơ,do.quoc.an771@yahoo.com,094294511163,7191758999,100000,NV-195961,"189 Hoàng Diệu, Phường Dư Hàng, Quận Lê Chân, Hải Phòng","393 Hoàng Văn Thụ, Phường Châu Phú A, TP. Châu Đốc, An Giang",040/532067,Qua đại lý,Từ chối,2024-05-18
ADM-799152,062095718722,Trần Thùy Sơn,0989985453,Hộ chiếu,UBND Quận Hoàn Kiếm,2022-02-02,2022-03-29,Hoàn thành,tran.thuy.son520@protonmail.com,062095718722,5120093782,0,NV-371729,"247 Trần Phú, Xã Lạc Đạo, Huyện Văn Lâm, Hưng Yên","144 Bà Triệu, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội",054/276356,Bưu điện,Đang xem xét,2023-09-24
ADM-257907,034178787245,Lê Thùy Giang,0323075516,Giấy phép xây dựng,UBND Quận Hoàn Kiếm,2024-10-03,2024-10-26,Chờ bổ sung hồ sơ,le.thuy.giang551@outlook.com,034178787245,4921102292,50000,NV-688379,"183 Phạm Văn Đồng, Phường Bình Chuẩn, Huyện Thuận An, Bình Dương","143 Phan Đình Phùng, Phường Long Bình, TP. Biên Hòa, Đồng Nai",094/853435,Online,Đang xem xét,2023-04-26
ADM-857409,084089318688,Phan Đức Linh,0947954774,Ly hôn,Sở Tư pháp Hà Nội,2024-08-30,2024-10-05,Hoàn thành,phan.duc.linh668@yahoo.com,084089318688,8379797807,50000,NV-714582,"483 Hai Bà Trưng, Phường An Bình, Quận Ninh Kiều, Cần Thơ","413 Trần Phú, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",093/220965,Online,Đang xem xét,2023-12-03
ADM-834798,058367265886,Hồ Văn Nga,0359200716,Giấy phép xây dựng,UBND Quận Hoàn Kiếm,2023-07-07,2023-09-05,Từ chối,ho.van.nga569@yahoo.com,058367265886,5437344933,100000,NV-536905,"322 Nguyễn Văn Cừ, Xã An Đồng, Huyện An Dương, Hải Phòng","359 Trường Chinh, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",024/623707,Online,Đang xem xét,2023-04-01
ADM-220458,060387866371,Lê Minh Hùng,0987507062,Giấy phép xây dựng,Sở Tư pháp Hà Nội,2023-08-26,2023-09-24,Hoàn thành,le.minh.hung708@yahoo.com,060387866371,7785376971,100000,NV-451714,"23 Nguyễn Huệ, Phường Mỹ Xuyên, TP. Long Xuyên, An Giang","461 Nguyễn Trãi, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",058/330624,Bưu điện,Từ chối,2023-03-01
ADM-354237,046362466841,Ngô Thành Long,0366285288,Hộ chiếu,Sở Tư pháp TP.HCM,2024-08-10,2024-10-09,Hoàn thành,ngo.thanh.long644@protonmail.com,046362466841,7641399351,200000,NV-597583,"302 Tô Hiến Thành, Phường Tân Định, Quận 1, TP. Hồ Chí Minh","177 Hoàng Văn Thụ, Phường 4, Quận Tân Bình, TP. Hồ Chí Minh",070/987242,Online,Từ chối,2024-01-29
ADM-147638,051065919660,Dương Xuân Giang,0921061032,Giấy phép lái xe,Sở Tư pháp Hà Nội,2022-05-06,2022-05-31,Từ chối,duong.xuan.giang741@protonmail.com,051065919660,4216717496,50000,NV-832127,"169 Nguyễn Huệ, Phường Tây Lộc, TP. Huế, Thừa Thiên Huế","498 Nguyễn Huệ, Phường Đông Xuyên, TP. Long Xuyên, An Giang",045/433628,Online,Từ chối,2023-03-12
ADM-852412,045379142330,Phan Minh Phúc,0948478409,Đăng ký kinh doanh,UBND Quận Bình Thạnh,2022-10-03,2022-10-23,Chờ bổ sung hồ sơ,phan.minh.phuc332@gmail.com,045379142330,6859440558,200000,NV-725346,"194 Hoàng Văn Thụ, Phường Cầu Tre, Quận Ngô Quyền, Hải Phòng","195 Hoàng Diệu, Phường Long Tuyền, Quận Bình Thủy, Cần Thơ",074/726174,Bưu điện,Chấp thuận,2023-09-22
ADM-176174,037360304521,Hồ Hữu Nam,0341947868,Hộ chiếu,UBND Quận Bình Thạnh,2022-08-12,2022-08-24,Đang xử lý,ho.huu.nam308@outlook.com,037360304521,2577920139,50000,NV-928549,"371 Lý Thường Kiệt, Xã Bình Mỹ, Huyện Châu Phú, An Giang","86 Cách Mạng Tháng 8, Phường Cải Đan, TP. Sông Công, Thái Nguyên",049/981098,Qua đại lý,Chấp thuận,2022-09-30
ADM-388931,030187030044,Vũ Thị Lan,0566785480,Hộ chiếu,UBND Quận Hoàn Kiếm,2024-01-20,2024-02-26,Từ chối,vu.thi.lan956@protonmail.com,030187030044,8722741656,0,NV-704295,"282 Đinh Tiên Hoàng, Phường Bình Thủy, Quận Bình Thủy, Cần Thơ","453 Lý Thường Kiệt, Xã Lạc Đạo, Huyện Văn Lâm, Hưng Yên",001/797688,Online,Chấp thuận,2023-07-24
ADM-361354,062184301940,Lý Thành Hà,0395075363,Giấy phép xây dựng,Sở Kế hoạch và Đầu tư Hà Nội,2023-07-07,2023-08-19,Hoàn thành,ly.thanh.ha380@protonmail.com,062184301940,4307354068,50000,NV-628368,"324 Tô Hiến Thành, Phường Đông Thành, TP. Ninh Bình, Ninh Bình","200 Phan Đình Phùng, Phường Long Tuyền, Quận Bình Thủy, Cần Thơ",046/614472,Bưu điện,Chấp thuận,2024-08-08
ADM-376609,095171460651,Lê Bảo Nga,0895445179,Hộ chiếu,UBND Quận Hoàn Kiếm,2023-12-10,2024-01-24,Đang xử lý,le.bao.nga652@yahoo.com,095171460651,3021362974,200000,NV-158896,"293 Điện Biên Phủ, Xã Hoằng Đạo, Huyện Hoằng Hóa, Thanh Hóa","366 Tô Hiến Thành, Phường Chánh Nghĩa, TP. Thủ Dầu Một, Bình Dương",056/518911,Qua đại lý,Đang xem xét,2022-11-08
ADM-574580,052202033425,Đỗ Hữu Uyên,0342884090,Giấy phép xây dựng,UBND Quận 1,2024-01-14,2024-02-07,Từ chối,do.huu.uyen294@hotmail.com,052202033425,6934102179,200000,NV-180046,"209 Hoàng Diệu, Phường Hoàng Văn Thụ, TP. Thái Nguyên, Thái Nguyên","223 Nguyễn Trãi, Phường Vĩnh Ninh, TP. Huế, Thừa Thiên Huế",045/540248,Trực tiếp,Từ chối,2022-07-16
ADM-709830,011301661137,Hoàng Văn Bình,0822660580,Đăng ký kinh doanh,UBND Quận Hoàn Kiếm,2023-03-06,2023-04-03,Từ chối,hoang.van.binh104@gmail.com,011301661137,1720244430,200000,NV-433549,"483 Phan Đình Phùng, Phường 4, Quận Tân Bình, TP. Hồ Chí Minh","71 Trường Chinh, Phường Cộng Hòa, TP. Chí Linh, Hải Dương",030/761019,Online,Từ chối,2023-05-01
ADM-663087,077188514051,Bùi Bảo Phúc,0883278272,Khai sinh,UBND TP. Hà Nội,2024-10-06,2024-10-19,Từ chối,bui.bao.phuc960@gmail.com,077188514051,2236006186,100000,NV-917470,"56 Nguyễn Văn Cừ, Phường Tân Phong, TP. Biên Hòa, Đồng Nai","141 Hoàng Diệu, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",012/369387,Online,Chấp thuận,2022-08-27
ADM-755724,048378320950,Lý Xuân Việt,0827312672,Giấy phép xây dựng,UBND Huyện Gia Lâm,2024-03-28,2024-05-03,Đang xử lý,ly.xuan.viet410@protonmail.com,048378320950,7281241605,50000,NV-355160,"377 Cách Mạng Tháng 8, Xã Ninh Giang, Huyện Hoa Lư, Ninh Bình","327 Hoàng Diệu, Xã Bình Mỹ, Huyện Châu Phú, An Giang",031/171347,Qua đại lý,Từ chối,2023-09-28
ADM-436281,092286297907,Đặng Trung Bình,0978396978,Đăng ký kinh doanh,UBND Huyện Gia Lâm,2023-08-06,2023-09-23,Đang xử lý,dang.trung.binh506@hotmail.com,092286297907,6217696487,200000,NV-909636,"497 Hoàng Diệu, Phường Láng Hạ, Quận Đống Đa, Hà Nội","176 Nguyễn Huệ, Phường An Biên, Quận Lê Chân, Hải Phòng",040/623326,Trực tiếp,Chấp thuận,2022-06-26
ADM-459547,020168758233,Dương Thị Yến,0949433601,Khai sinh,UBND Quận Hoàn Kiếm,2022-09-08,2022-10-26,Hoàn thành,duong.thi.yen358@gmail.com,020168758233,1489104282,0,NV-875319,"396 Lê Văn Sỹ, Phường Quang Trung, TP. Vinh, Nghệ An","112 Cách Mạng Tháng 8, Phường Long Bình, TP. Biên Hòa, Đồng Nai",084/342061,Bưu điện,Từ chối,2022-11-26
ADM-367494,012399666973,Đỗ Bảo Bình,0823921210,Hộ chiếu,UBND Quận Hoàn Kiếm,2024-09-13,2024-10-04,Đang xử lý,do.bao.binh208@yahoo.com,012399666973,5678521953,50000,NV-495156,"300 Nguyễn Huệ, Phường Hà Khánh, TP. Hạ Long, Quảng Ninh","366 Hoàng Diệu, Phường Hoàng Văn Thụ, TP. Thái Nguyên, Thái Nguyên",011/152956,Qua đại lý,Từ chối,2023-09-12
ADM-601057,042288200532,Đặng Ngọc Dũng,0919187965,Khai sinh,UBND Huyện Gia Lâm,2024-02-21,2024-03-03,Đang xử lý,dang.ngoc.dung62@outlook.com,042288200532,2611751761,100000,NV-766868,"291 Nguyễn Văn Cừ, Phường Bách Quang, TP. Sông Công, Thái Nguyên","320 Lê Lợi, Phường Lam Sơn, TP. Thanh Hóa, Thanh Hóa",084/376194,Online,Chấp thuận,2022-02-25
ADM-711654,070286425438,Vũ Đức Nga,0356598291,Chứng minh nhân dân,Sở Tư pháp TP.HCM,2023-10-09,2023-10-26,Đang xử lý,vu.duc.nga834@protonmail.com,070286425438,7434403198,0,NV-328460,"447 Đinh Tiên Hoàng, Phường Văn An, TP. Chí Linh, Hải Dương","259 Trường Chinh, Phường Lái Thiêu, Huyện Thuận An, Bình Dương",074/840377,Online,Từ chối,2023-01-12
ADM-963939,011067392636,Lê Quốc Toàn,0783280945,Ly hôn,UBND Quận 1,2021-08-30,2021-10-28,Chờ bổ sung hồ sơ,le.quoc.toan246@protonmail.com,011067392636,1651691271,200000,NV-989315,"410 Nguyễn Trãi, Phường Xuân An, TP. Long Khánh, Đồng Nai","49 Cách Mạng Tháng 8, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",052/640164,Online,Từ chối,2023-08-18
ADM-794223,011072194142,Lý Phương Toàn,0358736713,Ly hôn,UBND Quận Bình Thạnh,2022-11-18,2023-01-17,Chờ bổ sung hồ sơ,ly.phuong.toan497@protonmail.com,011072194142,2216498139,0,NV-440452,"439 Trường Chinh, Phường Đông Ngàn, TP. Từ Sơn, Bắc Ninh","46 Phạm Văn Đồng, Phường Tứ Hạ, TX. Hương Trà, Thừa Thiên Huế",072/470990,Qua đại lý,Đang xem xét,2022-06-13
ADM-462921,026363941336,Huỳnh Trung Tâm,0895315648,Giấy phép lái xe,UBND Quận 1,2022-10-06,2022-11-06,Từ chối,huynh.trung.tam119@gmail.com,026363941336,4802193763,0,NV-709619,"351 Lê Lợi, Phường Đổng Quốc Bình, Quận Ngô Quyền, Hải Phòng","84 Nguyễn Văn Cừ, Phường Lam Sơn, TP. Thanh Hóa, Thanh Hóa",075/737433,Bưu điện,Từ chối,2024-04-04
ADM-440766,051000297605,Phạm Xuân An,0932600792,Hộ chiếu,Sở Kế hoạch và Đầu tư Hà Nội,2022-03-08,2022-03-24,Đang xử lý,pham.xuan.an604@gmail.com,051000297605,5328561415,100000,NV-866354,"240 Nguyễn Văn Cừ, Phường Cẩm Tây, TP. Cẩm Phả, Quảng Ninh","404 Võ Thị Sáu, Phường Quảng Yên, TX. Quảng Yên, Quảng Ninh",051/143148,Online,Chấp thuận,2023-11-01
ADM-612060,051185040193,Ngô Thị Dũng,0331648407,Ly hôn,UBND Quận Bình Thạnh,2024-04-22,2024-05-20,Từ chối,ngo.thi.dung461@protonmail.com,051185040193,4016168007,100000,NV-462277,"310 Trần Phú, Phường An Bình, TP. Rạch Giá, Kiên Giang","445 Tô Hiến Thành, Xã Diễn Thịnh, Huyện Diễn Châu, Nghệ An",092/597005,Qua đại lý,Từ chối,2024-04-20
ADM-657279,066089487813,Trần Xuân Phúc,0913188887,Đăng ký kinh doanh,Sở Kế hoạch và Đầu tư Hà Nội,2024-07-08,2024-07-23,Chờ bổ sung hồ sơ,tran.xuan.phuc358@hotmail.com,066089487813,3108627823,200000,NV-758234,"238 Phan Đình Phùng, Phường Hòa Hiệp Bắc, Quận Liên Chiểu, Đà Nẵng","288 Hoàng Diệu, Phường Bình Thủy, Quận Bình Thủy, Cần Thơ",011/887423,Trực tiếp,Chấp thuận,2024-09-24
ADM-725038,060171139811,Lê Văn Giang,0351530076,Đăng ký kinh doanh,Sở Kế hoạch và Đầu tư Hà Nội,2021-08-13,2021-09-14,Đang xử lý,le.van.giang450@gmail.com,060171139811,6824049363,200000,NV-773775,"203 Cách Mạng Tháng 8, Phường Mỹ Xuyên, TP. Long Xuyên, An Giang","164 Cách Mạng Tháng 8, Phường Hoàng Văn Thụ, TP. Thái Nguyên, Thái Nguyên",093/824662,Qua đại lý,Đang xem xét,2022-04-12
ADM-595762,092199975028,Nguyễn Ngọc Nga,0785520079,Hộ chiếu,UBND Quận 1,2023-05-05,2023-05-19,Từ chối,nguyen.ngoc.nga359@outlook.com,092199975028,7916530788,100000,NV-955392,"205 Cách Mạng Tháng 8, Phường Thanh Bình, TP. Hải Dương, Hải Dương","409 Võ Thị Sáu, Phường An Phú, Huyện Thuận An, Bình Dương",025/736060,Online,Từ chối,2024-08-20
ADM-680849,011299832965,Bùi Thị Uyên,0816332539,Đăng ký kinh doanh,UBND Quận Bình Thạnh,2022-01-31,2022-03-03,Hoàn thành,bui.thi.uyen778@gmail.com,011299832965,6163829804,200000,NV-663493,"94 Tô Hiến Thành, Phường Bãi Cháy, TP. Hạ Long, Quảng Ninh","189 Phạm Văn Đồng, Phường Kinh Bắc, TP. Bắc Ninh, Bắc Ninh",006/626499,Trực tiếp,Từ chối,2023-08-10
ADM-656344,046079066057,Lê Hữu Giang,0586612887,Hộ chiếu,UBND Huyện Gia Lâm,2022-06-29,2022-08-18,Hoàn thành,le.huu.giang456@gmail.com,046079066057,4289646662,100000,NV-468041,"395 Nam Kỳ Khởi Nghĩa, Xã Dương Hòa, Huyện Kiên Lương, Kiên Giang","381 Hai Bà Trưng, Phường Cao Thắng, TP. Hạ Long, Quảng Ninh",034/514146,Qua đại lý,Từ chối,2022-12-18
ADM-795779,024371600967,Dương Trung Uyên,0565225292,Ly hôn,Sở Tư pháp Hà Nội,2023-08-10,2023-08-17,Đang xử lý,duong.trung.uyen366@hotmail.com,024371600967,6101375836,200000,NV-712936,"409 Phạm Văn Đồng, Phường Mỹ Xuyên, TP. Long Xuyên, An Giang","191 Lê Văn Sỹ, Phường Thanh Bình, TP. Ninh Bình, Ninh Bình",008/555312,Bưu điện,Đang xem xét,2024-12-13
ADM-937974,060285147237,Nguyễn Quốc Nga,0378837251,Ly hôn,UBND TP. Hà Nội,2021-02-12,2021-02-24,Chờ bổ sung hồ sơ,nguyen.quoc.nga806@outlook.com,060285147237,9707872954,200000,NV-325482,"278 Lê Lợi, Phường Phả Lại, TP. Chí Linh, Hải Dương","66 Nguyễn Trãi, Phường Hố Nai, TP. Biên Hòa, Đồng Nai",058/655368,Online,Chấp thuận,2023-10-13
ADM-911026,091299515363,Phạm Ngọc Quân,0773764746,Đăng ký kinh doanh,Sở Tư pháp TP.HCM,2021-11-14,2021-12-23,Chờ bổ sung hồ sơ,pham.ngoc.quan832@outlook.com,091299515363,7862229051,0,NV-116036,"420 Nguyễn Văn Cừ, Phường Vĩnh Thanh Vân, TP. Rạch Giá, Kiên Giang","422 Điện Biên Phủ, Phường Nghi Thu, TX. Cửa Lò, Nghệ An",062/832367,Bưu điện,Chấp thuận,2024-02-27
ADM-465457,089390446082,Dương Trung Bình,0911971261,Khai sinh,UBND Huyện Gia Lâm,2022-01-25,2022-03-02,Hoàn thành,duong.trung.binh141@yahoo.com,089390446082,2645897103,50000,NV-251201,"211 Hoàng Văn Thụ, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai","486 Nguyễn Văn Cừ, Phường Châu Khê, TP. Từ Sơn, Bắc Ninh",044/149942,Online,Đang xem xét,2024-03-24
ADM-315366,025061162811,Huỳnh Xuân Nga,0921800948,Giấy phép lái xe,UBND Huyện Gia Lâm,2022-04-11,2022-05-20,Từ chối,huynh.xuan.nga90@outlook.com,025061162811,5710664137,100000,NV-905767,"432 Lê Văn Sỹ, Phường Phùng Chí Kiên, TX. Mỹ Hào, Hưng Yên","256 Lê Văn Sỹ, Phường Hà Khánh, TP. Hạ Long, Quảng Ninh",008/553494,Bưu điện,Từ chối,2022-11-08
ADM-154950,068274222942,Phan Đức Uyên,0386970415,Khai tử,Sở Tư pháp TP.HCM,2022-05-28,2022-06-12,Từ chối,phan.duc.uyen267@gmail.com,068274222942,2621382724,50000,NV-471447,"360 Lý Thường Kiệt, Phường Vĩnh Thanh, TP. Rạch Giá, Kiên Giang","469 Điện Biên Phủ, Xã Dũng Liệt, Huyện Yên Phong, Bắc Ninh",075/561313,Qua đại lý,Đang xem xét,2023-01-15
ADM-209914,042191502956,Vũ Trung Lan,0964897931,Chứng minh nhân dân,UBND Huyện Gia Lâm,2023-04-19,2023-06-04,Chờ bổ sung hồ sơ,vu.trung.lan671@yahoo.com,042191502956,9513770114,0,NV-286942,"85 Cách Mạng Tháng 8, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh","385 Nam Kỳ Khởi Nghĩa, Phường Nghi Thu, TX. Cửa Lò, Nghệ An",062/248196,Bưu điện,Đang xem xét,2022-12-26
ADM-124524,051171138550,Dương Phương Uyên,0329980833,Khai tử,UBND Quận Hoàn Kiếm,2021-12-10,2022-01-16,Chờ bổ sung hồ sơ,duong.phuong.uyen353@outlook.com,051171138550,5779932627,50000,NV-198758,"316 Nam Kỳ Khởi Nghĩa, Phường Cẩm Tây, TP. Cẩm Phả, Quảng Ninh","496 Hoàng Diệu, Xã Hoằng Đạo, Huyện Hoằng Hóa, Thanh Hóa",046/594315,Qua đại lý,Từ chối,2023-01-29
ADM-246954,060096658655,Lê Xuân Xuân,0794772009,Hộ chiếu,UBND TP. Hà Nội,2022-03-26,2022-05-04,Chờ bổ sung hồ sơ,le.xuan.xuan161@hotmail.com,060096658655,9801182135,100000,NV-888136,"179 Điện Biên Phủ, Phường Phú Hội, TP. Huế, Thừa Thiên Huế","197 Phạm Văn Đồng, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",044/102062,Qua đại lý,Đang xem xét,2022-01-31
ADM-912337,079096588633,Ngô Thùy Việt,0826718451,Khai tử,UBND Quận Hoàn Kiếm,2022-11-07,2022-11-27,Từ chối,ngo.thuy.viet841@hotmail.com,079096588633,4861094531,0,NV-329919,"384 Cách Mạng Tháng 8, Phường Minh Thành, TX. Quảng Yên, Quảng Ninh","23 Cách Mạng Tháng 8, Phường Vĩnh Mỹ, TP. Châu Đốc, An Giang",058/702570,Online,Đang xem xét,2022-12-18
