txn_id,initiator_key,sender_fullname,acct_a,val_c,acct_b,receiver_name,so_tien,loai_tien_te,loai_giao_dich,kenh_giao_dich,trang_thai,notify_ref,ip_addr,device_fingerprint,geo_label,receiver_phone,phi_giao_dich,created_at,batch_id
TXN-192511,038377185212,Phạm Thành Hà,22854475375314,0342856220,26546272221408,Phan Đức Hà,20000000,VND,Chuyển khoản,POS,Chờ xác nhận,pham.thanh.ha160@yahoo.com,165.61.218.156,ae9d197a6fbba1b161ea181bfc5c2dea,Nghệ An,0857332576,5000,2024-01-16,BATCH-6039
TXN-490340,027182611388,Dương Đức Giang,616856673089,0988624497,8141066315,Vũ Quốc Nam,500000,VND,Chuyển khoản,Internet Banking,Đang xử lý,duong.duc.giang797@outlook.com,180.253.195.65,7b53f649df440ecdd22f63fdefd79cce,Kiên Giang,0963622001,10000,2024-09-14,BATCH-2841
TXN-120903,060369698308,Dương Thùy Linh,2489751822,0912580681,827034798819,Nguyễn Thị Linh,50000000,VND,Mua sắm online,Internet Banking,Chờ xác nhận,duong.thuy.linh45@yahoo.com,150.31.74.111,ac72672f72fcabd5adba1f3baeeadac5,Bình Dương,0843372537,10000,2022-03-15,BATCH-9605
TXN-505158,082183230351,Ngô Thị Thảo,8645187287358565,0985167927,7914050636078,Trần Anh Hùng,5000000,VND,Thanh toán thẻ,Quầy giao dịch,Thành công,ngo.thi.thao884@protonmail.com,172.178.68.121,ebb9cb0ae8afa69e4f0aa1874fad2dde,Quảng Ninh,0788241779,0,2023-02-04,BATCH-3168
TXN-585862,066067185706,Hồ Hữu Hà,23427968876157,0859596626,0243142210217,Đặng Phương Nam,1000000,VND,Chuyển khoản,ATM,Thành công,ho.huu.ha249@hotmail.com,20.132.61.15,f34ac5bbb5fb5be6adc9baf26fdee63d,An Giang,0909414182,1000,2023-07-22,BATCH-3806
TXN-486881,083271062611,Trần Thành Tuấn,7330728763379512,0821470889,180394673221,Hoàng Xuân Thảo,20000000,VND,Nạp tiền,POS,Đang xử lý,tran.thanh.tuan383@protonmail.com,158.27.178.253,ecccdaef0614413ccf6cc9d9d5f6c796,TP. Hồ Chí Minh,0858419792,1000,2022-09-13,BATCH-4018
TXN-727622,079263307671,Bùi Minh Long,027435066148,0819412513,423113484648,Huỳnh Thành Giang,100000,VND,Thanh toán hóa đơn,Internet Banking,Đang xử lý,bui.minh.long187@protonmail.com,11.137.32.215,bb4ca6d9e7d813dabbf67f5c6ecb3eaf,Ninh Bình,0821434134,2000,2024-07-07,BATCH-3861
TXN-140246,008375970367,Vũ Trung An,0888242374724,0845936912,06900277896,Lê Ngọc Quân,50000,VND,Thanh toán thẻ,Mobile Banking,Thất bại,vu.trung.an297@gmail.com,207.5.174.248,caf0b35aacb8c0bbecfb0dcdbdac3dd4,Hải Phòng,0708255849,10000,2022-03-12,BATCH-1914
TXN-486713,049398080658,Đặng Thành Thảo,077037359551131,0984498226,9552406930470,Đặng Trung Châu,500000,VND,Chuyển khoản,POS,Thành công,dang.thanh.thao884@protonmail.com,83.62.214.134,618d2cfe6e8e201c120434ac53bbea1d,Ninh Bình,0891992238,10000,2024-06-08,BATCH-1214
TXN-770359,094176511139,Phạm Thành Nga,185894349276,0588859851,8128332139969,Phan Quốc Toàn,100000000,VND,Nạp tiền,ATM,Đang xử lý,pham.thanh.nga975@hotmail.com,193.39.28.114,cc60c97c0b16dbcba11ccbb4def334b5,Bắc Ninh,0331548362,5000,2024-11-16,BATCH-7355
TXN-678702,015197630607,Vũ Thanh Long,2649517897559992,0326006302,472878444,Đặng Minh Xuân,500000,VND,Thanh toán hóa đơn,POS,Chờ xác nhận,vu.thanh.long751@hotmail.com,99.45.2.59,42aeafb0af812f72c44e7f041746df6f,Nghệ An,0967338426,5000,2022-01-14,BATCH-6369
TXN-473443,080299867436,Trần Quốc Xuân,43197583993,0395407910,3472382732,Ngô Trung Mai,5000000,VND,Rút tiền,Internet Banking,Thành công,tran.quoc.xuan460@outlook.com,95.131.253.250,f6523ad2cf5fdb3a6aa4c6fadf231e44,Cần Thơ,0587788290,10000,2023-03-16,BATCH-6892
TXN-342972,004100002390,Nguyễn Thanh Lan,5815882180136,0772392660,775249269890,Lý Phương An,5000000,VND,Thanh toán thẻ,Quầy giao dịch,Đang xử lý,nguyen.thanh.lan48@hotmail.com,245.85.125.245,1bbb15937a25fbbd7e9b41ab3b3ba1aa,Đồng Nai,0941236537,0,2024-07-11,BATCH-5871
TXN-160230,062083844366,Vũ Thị Giang,221506899669,0324630974,12591400157,Trần Bảo Thảo,500000,VND,Thanh toán thẻ,Quầy giao dịch,Chờ xác nhận,vu.thi.giang921@outlook.com,54.186.209.199,defa81b32543478ffbbfb73c3cba2bbb,TP. Hồ Chí Minh,0794413205,1000,2022-04-08,BATCH-6579
TXN-217264,080263644877,Hoàng Phương Tâm,741280774621036,0361392866,45106439000824,Hồ Thanh Hùng,50000000,VND,Nạp tiền,Internet Banking,Thất bại,hoang.phuong.tam271@gmail.com,61.178.139.243,06e3c486dd3d1b1bad04fdcbf804bfef,Thái Nguyên,0964041211,10000,2023-07-26,BATCH-4591
TXN-404996,022088188016,Lê Quốc Uyên,696191684673943,0565787121,841574929314013,Phan Hữu Giang,100000,VND,Thanh toán hóa đơn,POS,Thất bại,le.quoc.uyen869@hotmail.com,237.171.72.9,620d8fea5ced93aae40cdccc2ecad3ac,TP. Hồ Chí Minh,0333624861,1000,2022-01-04,BATCH-3912
TXN-831129,096074819133,Trần Thị Toàn,913128070,0383524348,4159150615407509,Phạm Ngọc Hùng,200000,VND,Thanh toán hóa đơn,ATM,Chờ xác nhận,tran.thi.toan442@gmail.com,254.79.8.117,fea8605be9bc6ede8be82eabf4a4fe4b,Cần Thơ,0709099427,5000,2022-12-17,BATCH-2642
TXN-910628,011081992921,Vũ Trung Châu,06423381779845,0905765935,1855177202072525,Hồ Minh Long,2000000,VND,Thanh toán thẻ,ATM,Thất bại,vu.trung.chau578@protonmail.com,183.122.188.170,a77b02fe3d1ac6aace69174bf0da34bb,Đà Nẵng,0588463898,2000,2023-08-31,BATCH-1695
TXN-884745,024263852378,Hồ Quốc Xuân,178861536,0854296411,3809421401251,Bùi Phương Xuân,100000,VND,Thanh toán hóa đơn,ATM,Thất bại,ho.quoc.xuan578@gmail.com,152.19.163.169,01ce8bc4274dcbcb3ead6eec1958ded8,Đà Nẵng,0352721300,0,2023-12-21,BATCH-2927
TXN-106574,012089509936,Bùi Anh Long,16334576956,0386950564,26192482475,Đỗ Minh Uyên,20000000,VND,Thanh toán hóa đơn,Mobile Banking,Thất bại,bui.anh.long337@outlook.com,211.18.93.203,9d32ee0ae6cbdeafbb94c753152f68dc,Cần Thơ,0777110147,2000,2023-01-20,BATCH-4796
TXN-809696,033178707353,Phan Thanh Long,14034882113,0354673729,8287685636381897,Huỳnh Đức Xuân,100000,VND,Mua sắm online,Mobile Banking,Thành công,phan.thanh.long266@yahoo.com,126.201.29.109,e1a8df4f30a338a3bc2a9150663eed7b,An Giang,0394085095,1000,2022-09-22,BATCH-6634
TXN-516067,015362012926,Ngô Trung Phúc,96191263603373,0822583769,334357199819,Đặng Đức Xuân,200000,VND,Chuyển khoản,ATM,Đang xử lý,ngo.trung.phuc755@outlook.com,235.55.17.131,abfd8e7a5d6c4b4e900ca91c45c4b2bf,Ninh Bình,0924997302,0,2024-09-01,BATCH-3181
TXN-729617,022077142684,Đặng Đức Quân,75153082443,0773087880,00924304623,Phan Ngọc Tuấn,50000000,VND,Nạp tiền,Internet Banking,Đang xử lý,dang.duc.quan850@yahoo.com,150.12.89.26,f00bbfbdf1da26ca9aeebc66f6578a5d,An Giang,0818902111,2000,2023-10-06,BATCH-6113
TXN-997051,001291360457,Bùi Trung Việt,810845911,0824885474,36466949765,Hồ Thị Dũng,500000,VND,Rút tiền,Quầy giao dịch,Thành công,bui.trung.viet467@gmail.com,24.107.133.213,efcf7a49aeba8fb09ced056d1eb295e5,An Giang,0925094197,0,2024-11-12,BATCH-5844
TXN-588364,049174823098,Hồ Trung Yến,61943100035,0323219149,083159820061,Hoàng Văn Toàn,2000000,VND,Chuyển khoản,Quầy giao dịch,Chờ xác nhận,ho.trung.yen772@hotmail.com,169.102.81.26,217eeedfd7b7ef0c940bfb04ebb8e18d,An Giang,0883932663,0,2022-07-10,BATCH-5594
TXN-198836,014088932147,Hoàng Phương Tâm,4230684447480,0788950382,355811718658013,Lý Thị Xuân,500000,VND,Chuyển khoản,ATM,Đang xử lý,hoang.phuong.tam22@protonmail.com,62.60.140.211,0a15f8ff7c0f0891d57dc0aebcafa48a,Bắc Ninh,0381257239,1000,2023-04-05,BATCH-1643
TXN-922183,031279302194,Lê Trung Nga,287058158476,0592105134,7837196817606365,Lê Hữu Châu,5000000,VND,Thanh toán hóa đơn,Internet Banking,Thành công,le.trung.nga441@outlook.com,75.41.6.146,ffdcde85c6dc7edeb26edadbdbdd4d0b,Hải Dương,0396527158,5000,2024-03-31,BATCH-7682
TXN-712471,004374560049,Hồ Xuân Giang,3600424825058987,0919973340,0789468787141,Bùi Xuân Giang,20000000,VND,Thanh toán thẻ,Internet Banking,Thành công,ho.xuan.giang53@outlook.com,129.99.158.10,2df4bc1d2964f9d0ff858ce4dd4fabdb,Cần Thơ,0832757850,10000,2023-11-06,BATCH-9371
TXN-833755,037302820638,Đặng Thị Hùng,791516223,0815954983,5124519844852,Huỳnh Thanh Tuấn,100000000,VND,Thanh toán thẻ,Quầy giao dịch,Đang xử lý,dang.thi.hung522@yahoo.com,216.191.159.212,c6b0ea295faeaf3fb75f4d6afeccae83,Hải Phòng,0332859848,1000,2023-11-19,BATCH-5145
TXN-218884,004369916150,Bùi Bảo Hà,4790725709,0789445371,563563725922640,Đỗ Xuân Châu,50000,VND,Thanh toán thẻ,Internet Banking,Thất bại,bui.bao.ha406@gmail.com,238.19.76.174,8acb36fc4dc4498e6f22dfef18e893af,Đồng Nai,0397815130,1000,2024-12-13,BATCH-1997
TXN-873073,024278417468,Phan Đức Châu,485196587075978,0569291250,691617766217,Đỗ Trung Xuân,50000000,VND,Thanh toán thẻ,Mobile Banking,Thất bại,phan.duc.chau320@protonmail.com,14.241.92.180,0fe86218474dd8c704cfec5c14c0d010,An Giang,0323556143,10000,2022-10-31,BATCH-4154
TXN-544016,044087797647,Huỳnh Thanh Xuân,35544532995,0799835371,786028651,Dương Thị Xuân,1000000,VND,Thanh toán hóa đơn,ATM,Thất bại,huynh.thanh.xuan138@outlook.com,132.186.216.168,70da890126fc9e6344d5af0b0cda3ecb,Thanh Hóa,0595992234,1000,2022-04-13,BATCH-1496
TXN-992325,011391566225,Nguyễn Xuân Dũng,5646664581,0845454716,949773536107748,Nguyễn Thành Quân,1000000,VND,Nạp tiền,Quầy giao dịch,Thành công,nguyen.xuan.dung682@yahoo.com,55.44.71.20,f89a110a755ecebb722e1db5cac1ddad,Quảng Ninh,0812065036,0,2023-07-01,BATCH-3248
TXN-444898,064093515403,Huỳnh Thùy Yến,544372123,0815815267,794214215952,Phan Ngọc Nam,20000000,VND,Chuyển khoản,ATM,Chờ xác nhận,huynh.thuy.yen9@hotmail.com,125.40.108.26,e50b195a2b4680584ebdcafbccf20ae7,Hà Nội,0976060503,10000,2022-07-09,BATCH-3904
TXN-888346,092366785432,Đỗ Ngọc Châu,74211254379,0355365329,195402680,Dương Minh Bình,10000000,VND,Chuyển khoản,Internet Banking,Đang xử lý,do.ngoc.chau585@yahoo.com,96.63.145.177,b4f2c5aec7e4bbd839b7e828e0c3abe3,Bình Dương,0984058478,5000,2024-12-19,BATCH-2310
TXN-514001,049064496221,Phạm Bảo Hùng,046847793,0976820496,16295328810196,Vũ Xuân Bình,5000000,VND,Nạp tiền,ATM,Thất bại,pham.bao.hung149@yahoo.com,191.121.107.6,bff8affbac36e31aecde509fdaa50e89,Đà Nẵng,0355322629,5000,2022-06-16,BATCH-7545
TXN-715265,095173850589,Trần Đức Toàn,60099316153336,0763784652,51482007330,Lê Đức Thảo,5000000,VND,Rút tiền,POS,Chờ xác nhận,tran.duc.toan95@yahoo.com,183.131.24.45,b351db21d7abef495d8ce82b5f7ffed1,Hải Dương,0598602099,2000,2023-04-01,BATCH-8714
TXN-880261,017199879793,Dương Anh Mai,93366639205,0352505244,85844316351867,Phan Ngọc Dũng,50000,VND,Nạp tiền,ATM,Thất bại,duong.anh.mai788@yahoo.com,213.2.85.1,230be0e8cdfaf7a1e7cb3adcb7a7aabe,Bắc Ninh,0779809245,10000,2023-08-20,BATCH-7437
TXN-914566,075101511272,Đỗ Thùy Linh,15254819468,0895490106,454116946,Lý Phương Phúc,500000,VND,Thanh toán thẻ,POS,Thất bại,do.thuy.linh583@yahoo.com,237.98.93.175,933bf7bbeb0e2e5efbcc478bac176766,Hưng Yên,0322468910,2000,2024-10-25,BATCH-5332
TXN-699283,082187353958,Hồ Đức Giang,275499018535191,0346552184,6367756684005786,Phan Thanh Thảo,5000000,VND,Chuyển khoản,Internet Banking,Thành công,ho.duc.giang498@gmail.com,55.117.90.102,fef097b3b94556157f5c475b728b04bb,An Giang,0898606069,1000,2022-05-19,BATCH-8504
TXN-924568,095377911559,Dương Thành Quân,52909495146,0375715368,616444744,Lê Đức Lan,2000000,VND,Thanh toán thẻ,ATM,Thành công,duong.thanh.quan623@yahoo.com,231.51.243.8,1fb85b117b893d1c143fed2dac625bad,Hà Nội,0814128299,5000,2023-03-27,BATCH-4144
TXN-389840,040164738093,Ngô Quốc Linh,046695142249,0329382404,671096944646607,Hồ Phương Bình,10000000,VND,Thanh toán hóa đơn,ATM,Thành công,ngo.quoc.linh764@protonmail.com,125.53.60.28,33bdb7bdff8bc8ed59c0d0c60a36bd0d,Bình Dương,0811537323,10000,2023-09-08,BATCH-9690
TXN-127083,006392711621,Ngô Hữu Hùng,3646047531125684,0564709303,60841390315,Vũ Bảo Xuân,200000,VND,Thanh toán thẻ,Internet Banking,Thành công,ngo.huu.hung889@hotmail.com,46.7.10.92,db6c792c6a154fcffb25a552f17faff7,Hải Phòng,0836010194,1000,2022-12-07,BATCH-1094
TXN-232561,054361487091,Bùi Xuân Việt,634609279890,0786925075,42284574894,Nguyễn Bảo Linh,500000,VND,Chuyển khoản,POS,Thành công,bui.xuan.viet406@gmail.com,131.222.246.80,1b93feed9be1ff9cc0d0dedd5045446f,Nghệ An,0772583889,1000,2022-10-08,BATCH-6481
TXN-689231,020170976796,Phan Thị Châu,8856714994010,0909805391,499642921926,Nguyễn Bảo Nga,5000000,VND,Nạp tiền,Quầy giao dịch,Thành công,phan.thi.chau618@hotmail.com,208.8.103.39,5f7b8e8983f53f0bd7f7a64dad4bef70,Cần Thơ,0915609121,10000,2023-10-13,BATCH-5814
TXN-958893,049288623029,Huỳnh Phương Phúc,71419988655,0824461436,235978423649,Lê Ngọc Phúc,50000000,VND,Mua sắm online,Internet Banking,Đang xử lý,huynh.phuong.phuc173@yahoo.com,55.148.129.144,6648b31fd3abeefd85c8ab3dfeaa1664,Bình Dương,0772099655,5000,2022-07-02,BATCH-7549
TXN-758168,010081888903,Hoàng Thị Việt,3151746461,0778522747,823510813141,Vũ Đức Tuấn,2000000,VND,Mua sắm online,Internet Banking,Thất bại,hoang.thi.viet381@hotmail.com,219.213.210.13,96cd08cbdc4a2bcdcd957c71ccabca2d,An Giang,0349256069,2000,2022-04-27,BATCH-9363
TXN-881000,025395292164,Đỗ Phương Việt,178728553918,0943475918,5618579543,Dương Xuân Thảo,2000000,VND,Mua sắm online,Quầy giao dịch,Đang xử lý,do.phuong.viet406@protonmail.com,116.4.171.140,a68fb20b6c9050b6c3bd1d7ab16c3c24,Hà Nội,0776686661,10000,2023-10-16,BATCH-5260
TXN-849961,096000439226,Nguyễn Thùy Thảo,3152044362167,0986005547,6521816883512,Nguyễn Phương Xuân,500000,VND,Thanh toán thẻ,Quầy giao dịch,Thất bại,nguyen.thuy.thao745@outlook.com,241.122.181.162,e20d6ee04cc01b9237e7fb1bb88dca5e,Cần Thơ,0799399837,5000,2024-04-30,BATCH-6981
TXN-774705,019175938067,Dương Hữu Thảo,0921468782364,0366522657,774193734492967,Đặng Phương Hà,100000000,VND,Thanh toán hóa đơn,Mobile Banking,Đang xử lý,duong.huu.thao345@outlook.com,254.151.75.151,8c9719fca5fcfa2106d4ba456dab6d6f,Hải Phòng,0839321646,0,2024-05-18,BATCH-8788
TXN-619967,010160335357,Vũ Thành Lan,11852392008127,0569604913,108930098,Đặng Phương Thảo,50000,VND,Thanh toán hóa đơn,Internet Banking,Đang xử lý,vu.thanh.lan8@yahoo.com,110.245.219.35,4c1bd140d874e0196c171bc066f1dfec,Bắc Ninh,0984560808,5000,2024-10-10,BATCH-4154
TXN-936273,094297943513,Ngô Phương Hùng,688785810848,0397045412,577601182655754,Đặng Thanh Tuấn,50000000,VND,Chuyển khoản,Mobile Banking,Thất bại,ngo.phuong.hung792@yahoo.com,8.76.152.135,4daf9c84cc32fc392190db5fb2eeff6c,Thanh Hóa,0919193141,10000,2023-10-07,BATCH-2514
TXN-326831,086064653545,Nguyễn Minh Tuấn,7116133414099,0564294277,777424668045148,Lý Thành An,100000,VND,Chuyển khoản,POS,Đang xử lý,nguyen.minh.tuan638@yahoo.com,162.169.53.32,3a3651f27afb575c5cd6d4cd81a48d07,Thái Nguyên,0968402672,1000,2023-07-17,BATCH-3591
TXN-227478,060086801329,Trần Thanh Giang,85438975304742,0396148801,4285279821876,Lê Đức Giang,2000000,VND,Thanh toán hóa đơn,ATM,Chờ xác nhận,tran.thanh.giang460@yahoo.com,3.101.54.53,f9cac6d8f65aaccaabd27ce1e10fcd85,Hải Dương,0384294298,0,2022-01-17,BATCH-1740
TXN-347675,070380722848,Trần Trung Uyên,8522873406023,0389974867,555170487,Hồ Quốc Linh,200000,VND,Thanh toán hóa đơn,Mobile Banking,Thành công,tran.trung.uyen178@outlook.com,58.141.242.122,abfa6a3ace5a06dc881cbf30d47b1a4e,Hưng Yên,0372056081,2000,2024-09-15,BATCH-9598
TXN-685050,080399510854,Bùi Ngọc Việt,0445909722279,0595647455,58604696659503,Ngô Minh Bình,2000000,VND,Nạp tiền,Mobile Banking,Thành công,bui.ngoc.viet607@yahoo.com,149.166.235.133,a130e7cf836d9aaaae7ea7bca3acea43,Thái Nguyên,0836714163,1000,2023-05-31,BATCH-6026
TXN-138626,082168355094,Vũ Xuân Hà,1066805330,0965130017,417712827136112,Trần Hữu Mai,100000000,VND,Chuyển khoản,Mobile Banking,Thất bại,vu.xuan.ha123@hotmail.com,235.93.231.150,b9cf03e1267bc3febaae7b4b2a2b1bcf,Ninh Bình,0821472095,0,2022-01-30,BATCH-6638
TXN-142856,066082838293,Trần Anh Mai,59852584417214,0342653662,7558858287,Ngô Minh Tâm,5000000,VND,Thanh toán hóa đơn,POS,Đang xử lý,tran.anh.mai795@protonmail.com,149.89.179.224,0c6c64cf4b83fc3db6940ba5f0ee99c7,An Giang,0814722206,1000,2022-06-07,BATCH-9127
TXN-161076,084260533702,Nguyễn Văn Mai,84032603165,0783199158,8000269895682045,Lý Đức Giang,100000,VND,Chuyển khoản,Internet Banking,Thất bại,nguyen.van.mai702@yahoo.com,241.96.54.25,b2b9baebaff9f8a23e171e35bb5cc5d9,Hải Dương,0886346563,2000,2023-06-15,BATCH-2419
TXN-430459,072393806908,Dương Bảo Nga,18951998926127,0921707321,076151981438,Dương Văn Hà,20000000,VND,Mua sắm online,Internet Banking,Chờ xác nhận,duong.bao.nga959@outlook.com,133.7.66.3,1a2347bd5f0de910dd68fa0ac78a7ccf,An Giang,0381776216,2000,2022-11-22,BATCH-8627
TXN-194596,051364958587,Nguyễn Thùy Nga,1302207973913727,0387063757,416074109326,Lý Xuân Yến,50000,VND,Thanh toán hóa đơn,Internet Banking,Đang xử lý,nguyen.thuy.nga95@outlook.com,32.51.190.225,b6d68aeae5cf6db2731fcbe71d9dff57,Thái Nguyên,0906055078,5000,2022-09-22,BATCH-5821
TXN-585066,067269547913,Phạm Hữu Bình,7973896062638091,0928565781,39281043048,Hoàng Phương Xuân,50000,VND,Mua sắm online,Quầy giao dịch,Thất bại,pham.huu.binh749@hotmail.com,228.227.205.94,f54caac6bcf4b1933fd37a37aacd1ad5,Nghệ An,0828697354,0,2024-01-18,BATCH-5818
TXN-838883,046177078339,Hồ Quốc Hà,630742289167579,0947821644,0888105065,Nguyễn Minh Lan,10000000,VND,Chuyển khoản,POS,Chờ xác nhận,ho.quoc.ha217@protonmail.com,36.202.187.194,8828dda8bb947e16deb0dcd1dfaa69db,Hưng Yên,0936855532,5000,2024-04-30,BATCH-4025
TXN-301288,031277369815,Đặng Đức An,52088423872704,0356145318,1599203537186,Trần Hữu Dũng,10000000,VND,Thanh toán hóa đơn,POS,Thành công,dang.duc.an35@hotmail.com,156.153.9.55,466a8df3bca77837b10e18af71ff3e2f,Ninh Bình,0866205912,5000,2024-05-21,BATCH-1727
TXN-983552,010188995221,Nguyễn Thành Tâm,757690543,0369709443,2713249186295983,Dương Thanh Linh,200000,VND,Mua sắm online,Mobile Banking,Đang xử lý,nguyen.thanh.tam536@protonmail.com,47.122.72.216,a9d70534add67b3b48a73bd98a2215fd,Kiên Giang,0585773517,5000,2022-03-21,BATCH-6396
TXN-224987,036002686417,Phan Thị Dũng,4680532674,0945124902,850309053,Phan Ngọc Giang,2000000,VND,Thanh toán thẻ,POS,Thành công,phan.thi.dung437@yahoo.com,74.101.143.246,b8b6bfc5178abfaca857fbef6c720a12,Hải Phòng,0964439083,5000,2024-09-17,BATCH-8300
TXN-117703,068273679661,Đỗ Trung Long,4373220144404094,0812602014,304781109691350,Lý Ngọc Yến,100000000,VND,Thanh toán thẻ,Mobile Banking,Chờ xác nhận,do.trung.long978@protonmail.com,254.154.168.40,7c7080a7e2c89b101c591fcedcdeb0d2,Đồng Nai,0321272422,2000,2022-04-16,BATCH-9708
TXN-536508,040178648489,Lê Ngọc Sơn,234054635626533,0363437336,4162190057,Hoàng Văn Châu,100000,VND,Chuyển khoản,Quầy giao dịch,Thành công,le.ngoc.son112@yahoo.com,213.138.224.13,74cb096cb70f63b5d254e5ae3e24f0af,Đồng Nai,0904861659,5000,2024-11-19,BATCH-5518
TXN-486972,030073257630,Bùi Anh Mai,893094610786571,0902715427,64145616020,Ngô Ngọc Nga,2000000,VND,Chuyển khoản,Internet Banking,Đang xử lý,bui.anh.mai687@outlook.com,38.244.113.238,c16cb84fa923a9e4dfe26ba903b1d015,Bình Dương,0337174735,0,2022-09-12,BATCH-3974
TXN-184731,002163100816,Lý Thanh Nam,64294768842413,0965935003,254088996402,Phan Ngọc Châu,20000000,VND,Mua sắm online,Mobile Banking,Đang xử lý,ly.thanh.nam426@outlook.com,224.26.40.83,5dddf27c8aaa9e8ccff02f1445ec58bf,Ninh Bình,0589207018,1000,2023-10-17,BATCH-7084
TXN-228204,014289372730,Phan Trung Nam,7765724801151979,0902990238,189682416982,Hoàng Bảo Xuân,200000,VND,Rút tiền,Mobile Banking,Chờ xác nhận,phan.trung.nam120@outlook.com,92.123.157.13,55f2fd4fdd70ab7ef3fc9ffd7be2c48a,Hải Dương,0338061482,0,2023-08-09,BATCH-1078
TXN-742973,072370388554,Bùi Thanh Nga,0612042072331,0909984097,56899497496,Ngô Thùy Hùng,1000000,VND,Mua sắm online,Internet Banking,Thành công,bui.thanh.nga983@hotmail.com,15.116.214.167,ae368adbedc0fbebcb06cc51f91780fb,Hải Dương,0905087695,10000,2022-11-15,BATCH-1997
TXN-273626,054070184482,Ngô Thùy Xuân,29258965020,0795708003,913068422803,Đỗ Thị Long,50000000,VND,Thanh toán thẻ,ATM,Đang xử lý,ngo.thuy.xuan581@protonmail.com,1.65.160.102,3239f96aebb93bc948c4fbace3b4b476,Hưng Yên,0917845987,5000,2023-09-25,BATCH-3438
TXN-251840,070160607907,Vũ Hữu An,816572744962,0948010512,7622178415394,Nguyễn Thùy Yến,1000000,VND,Mua sắm online,ATM,Chờ xác nhận,vu.huu.an676@hotmail.com,149.130.60.90,b6ffb08f0b1ec6ef8315fedaa0d811fc,An Giang,0765315264,1000,2023-12-26,BATCH-1572
TXN-922254,042283230809,Ngô Phương Thảo,948107614192,0979646789,062110910955,Đặng Minh Tuấn,2000000,VND,Nạp tiền,Quầy giao dịch,Thất bại,ngo.phuong.thao763@hotmail.com,251.179.110.43,7567c7cd732d90ef3fedfe7fae9acdae,Đồng Nai,0844385799,5000,2023-09-14,BATCH-4459
TXN-715177,011003663768,Dương Minh Uyên,176081193,0891599231,2045973321373,Dương Quốc Châu,500000,VND,Thanh toán thẻ,POS,Thành công,duong.minh.uyen896@hotmail.com,24.41.210.161,a9f8b8fc21ad1cfd74b1d9dadbdb6512,An Giang,0333819763,1000,2023-10-12,BATCH-5550
