emp_id,so_cccd,ho_ten_nv,d_entry,sdt_ca_nhan,personal_email,work_email,res_data,phong_ban,chuc_vu,m_val,stk_ngan_hang,ten_ngan_hang,t_code,ins_num,ngay_vao_lam,loai_hop_dong,noi_lam_viec,manager_id,created_at
EMP-738977,031180968848,Phan Anh Châu,1980-01-07,0798658166,phan.anh.chau325@hotmail.com,phan.anh.chau@mbbank.com.vn,"194 Nguyễn Văn Cừ, Phường Lê Mao, TP. Vinh, Nghệ An",Nhân sự,Thực tập sinh,37000000,6352959723557522,Sacombank,031180968848,6217328361,2012-11-29,Thời vụ,Kiên Giang,EMP-859217,2022-04-19
EMP-289791,006175574321,Dương Thùy Linh,1975-11-21,0826578717,duong.thuy.linh10@outlook.com,duong.thuy.linh@mbbank.com.vn,"216 Lê Văn Sỹ, Xã Hàm Ninh, TP. Phú Quốc, Kiên Giang",Mua hàng,Giám đốc,23500000,8528385471379,ACB,006175574321,5830246410,2013-08-26,Thử việc,Quảng Ninh,EMP-265204,2024-03-07
EMP-559625,001394746761,Lý Thùy Nga,1994-12-20,0859749567,ly.thuy.nga138@outlook.com,ly.thuy.nga@viettel.com.vn,"195 Hoàng Diệu, Xã Kim Sơn, Huyện Gia Lâm, Hà Nội",Mua hàng,Phó giám đốc,44000000,520257042506,VietinBank,001394746761,2654276650,2012-10-10,Thời vụ,Hải Dương,EMP-896444,2023-12-01
EMP-811913,020292430869,Phạm Trung Bình,1992-10-05,0831779813,pham.trung.binh981@protonmail.com,pham.trung.binh@techcombank.com.vn,"476 Lê Văn Sỹ, Phường Bần Yên Nhân, TX. Mỹ Hào, Hưng Yên",Tài chính - Kế toán,Phó giám đốc,14000000,26487858214533,BIDV,020292430869,1675097233,2018-02-25,Chính thức,Quảng Ninh,EMP-884237,2023-03-13
EMP-792755,044392834274,Phạm Trung Toàn,1992-08-19,0836890558,pham.trung.toan692@outlook.com,pham.trung.toan@viettel.com.vn,"301 Lê Văn Sỹ, Phường Tân Thành, Quận Tân Bình, TP. Hồ Chí Minh",Công nghệ thông tin,Giám đốc,38000000,223323715392558,VietinBank,044392834274,3749104434,2011-06-15,Cộng tác viên,Đà Nẵng,EMP-798544,2024-03-12
EMP-866945,045191102412,Dương Phương Tuấn,1991-10-27,0394149154,duong.phuong.tuan606@yahoo.com,duong.phuong.tuan@viettel.com.vn,"281 Cách Mạng Tháng 8, Xã Tiên Hội, Huyện Đại Từ, Thái Nguyên",Nhân sự,Phó phòng,46500000,260343770408155,MB Bank,045191102412,8344485615,2019-12-13,Cộng tác viên,Đồng Nai,EMP-112468,2022-07-22
EMP-730778,093302034692,Ngô Thành Giang,2002-12-05,0568021252,ngo.thanh.giang393@hotmail.com,ngo.thanh.giang@vnpt.vn,"478 Lê Văn Sỹ, Xã Khánh Hòa, Huyện Châu Phú, An Giang",Kinh doanh,Trưởng nhóm,42500000,797845469,ACB,093302034692,2022298797,2024-04-23,Thời vụ,Hải Phòng,EMP-393499,2022-01-25
EMP-333439,093075725124,Phan Quốc Lan,1975-07-20,0927340860,phan.quoc.lan736@hotmail.com,phan.quoc.lan@viettel.com.vn,"150 Hoàng Diệu, Xã Đồng Lạc, Huyện Nam Sách, Hải Dương",Nhân sự,Nhân viên,6500000,07173028436,Agribank,093075725124,4189445430,2014-04-01,Thời vụ,Quảng Ninh,EMP-679360,2022-07-20
EMP-930346,025262342958,Huỳnh Phương Hà,1962-11-02,0866759929,huynh.phuong.ha984@gmail.com,huynh.phuong.ha@masan.com.vn,"349 Phạm Văn Đồng, Xã Đặng Cương, Huyện An Dương, Hải Phòng",Kỹ thuật,Phó giám đốc,5000000,9702795244,Vietcombank,025262342958,7940974082,2023-09-29,Thời vụ,Hà Nội,EMP-684279,2022-10-15
EMP-599645,027278747133,Vũ Minh Yến,1978-08-02,0927219698,vu.minh.yen144@hotmail.com,vu.minh.yen@fpt.com.vn,"430 Nguyễn Trãi, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",Kinh doanh,Nhân viên,8000000,887845139267,VietinBank,027278747133,3498204829,2020-04-13,Cộng tác viên,Bình Dương,EMP-416708,2022-02-20
EMP-955596,080398694108,Huỳnh Minh Hùng,1998-06-16,0892045097,huynh.minh.hung202@protonmail.com,huynh.minh.hung@masan.com.vn,"38 Nguyễn Văn Cừ, Phường An Bình, TP. Rạch Giá, Kiên Giang",Mua hàng,Thực tập sinh,22500000,258802091,ACB,080398694108,6915509687,2011-05-25,Cộng tác viên,Bình Dương,EMP-370569,2023-12-10
EMP-420556,083002651370,Hoàng Đức Sơn,2002-07-02,0375302776,hoang.duc.son473@yahoo.com,hoang.duc.son@vnpt.vn,"380 Nguyễn Huệ, Xã Trường Yên, Huyện Hoa Lư, Ninh Bình",Chăm sóc khách hàng,Chuyên viên,43500000,4676633726802514,Agribank,083002651370,8526502880,2019-07-23,Chính thức,Đồng Nai,EMP-167042,2022-07-10
EMP-329453,079098413893,Đặng Quốc Nam,1998-09-10,0923851587,dang.quoc.nam182@protonmail.com,dang.quoc.nam@vingroup.net,"151 Đinh Tiên Hoàng, Xã Diễn Hồng, Huyện Diễn Châu, Nghệ An",Nhân sự,Trưởng phòng,50000000,961733499275319,Techcombank,079098413893,2076594204,2021-10-03,Cộng tác viên,Hưng Yên,EMP-234859,2024-05-18
EMP-912610,096260048669,Hồ Trung Hà,1960-10-15,0892523152,ho.trung.ha405@hotmail.com,ho.trung.ha@techcombank.com.vn,"443 Cách Mạng Tháng 8, Xã Đồng Lạc, Huyện Nam Sách, Hải Dương",Chăm sóc khách hàng,Chuyên viên,26000000,0852048329,VPBank,096260048669,9056774544,2022-01-26,Cộng tác viên,Hưng Yên,EMP-689005,2024-11-28
EMP-475449,067174339315,Lê Thùy An,1974-07-11,0857903936,le.thuy.an688@protonmail.com,le.thuy.an@viettel.com.vn,"198 Bà Triệu, Phường Châu Phú B, TP. Châu Đốc, An Giang",Tài chính - Kế toán,Giám đốc,42000000,835000904520,BIDV,067174339315,6470779755,2015-05-21,Chính thức,Cần Thơ,EMP-177337,2022-10-08
EMP-171689,080192244283,Trần Anh Hùng,1992-12-05,0984397537,tran.anh.hung558@protonmail.com,tran.anh.hung@mbbank.com.vn,"475 Võ Thị Sáu, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",Nhân sự,Giám đốc,17500000,727037339538,Vietcombank,080192244283,2423588939,2020-08-28,Thử việc,Thừa Thiên Huế,EMP-668716,2023-08-10
EMP-241873,049199284720,Trần Xuân Quân,1999-08-28,0382915002,tran.xuan.quan857@outlook.com,tran.xuan.quan@techcombank.com.vn,"247 Lý Thường Kiệt, Xã Mỹ Đức, Huyện Châu Phú, An Giang",Mua hàng,Thực tập sinh,3000000,8811474630992976,VPBank,049199284720,9882706275,2011-05-01,Thời vụ,Nghệ An,EMP-565741,2024-06-29
EMP-674770,006265811420,Nguyễn Anh Phúc,1965-07-03,0592890500,nguyen.anh.phuc420@outlook.com,nguyen.anh.phuc@viettel.com.vn,"479 Nguyễn Trãi, Phường Vĩnh Mỹ, TP. Châu Đốc, An Giang",Mua hàng,Trưởng phòng,21500000,34467691706,Sacombank,006265811420,5792095253,2023-05-09,Thử việc,Hải Dương,EMP-383657,2023-08-02
EMP-787267,083186112896,Bùi Thanh Lan,1986-02-04,0345934220,bui.thanh.lan833@outlook.com,bui.thanh.lan@masan.com.vn,"151 Hoàng Diệu, Phường Quang Trung, TP. Thái Nguyên, Thái Nguyên",Công nghệ thông tin,Giám đốc,25500000,01274919907,ACB,083186112896,6010274536,2022-11-19,Thử việc,Hải Dương,EMP-359596,2022-11-03
EMP-304911,094361638048,Lý Văn Uyên,1961-10-03,0564348454,ly.van.uyen807@protonmail.com,ly.van.uyen@viettel.com.vn,"183 Điện Biên Phủ, Phường Hải Châu 1, Quận Hải Châu, Đà Nẵng",Chăm sóc khách hàng,Phó giám đốc,21500000,458815216566645,ACB,094361638048,8458812186,2016-06-03,Thử việc,Thanh Hóa,EMP-108821,2022-01-03
EMP-531670,077283117525,Lê Minh Thảo,1983-03-02,0815253922,le.minh.thao993@yahoo.com,le.minh.thao@vnpt.vn,"400 Nguyễn Văn Cừ, Xã Hòa Điền, Huyện Kiên Lương, Kiên Giang",Nhân sự,Giám đốc,19500000,603529562,Vietcombank,077283117525,2696381712,2011-11-14,Cộng tác viên,Ninh Bình,EMP-800921,2024-01-08
EMP-980368,068163255145,Lý Anh Xuân,1963-09-06,0987409714,ly.anh.xuan876@protonmail.com,ly.anh.xuan@fpt.com.vn,"243 Hai Bà Trưng, Phường Lái Thiêu, Huyện Thuận An, Bình Dương",Công nghệ thông tin,Thực tập sinh,23500000,634956276166383,Vietcombank,068163255145,2728598507,2024-07-24,Thử việc,Đà Nẵng,EMP-731872,2023-11-20
EMP-457288,077173205034,Bùi Xuân Châu,1973-05-10,0777805235,bui.xuan.chau123@outlook.com,bui.xuan.chau@viettel.com.vn,"489 Lê Lợi, Phường 3, Quận Bình Thạnh, TP. Hồ Chí Minh",Marketing,Chuyên viên,38000000,6791654300,BIDV,077173205034,5613499381,2018-05-09,Thời vụ,Kiên Giang,EMP-153184,2022-12-18
EMP-993804,015296421809,Hồ Anh Tâm,1996-01-30,0356006781,ho.anh.tam558@outlook.com,ho.anh.tam@masan.com.vn,"469 Hai Bà Trưng, Phường Quảng Yên, TX. Quảng Yên, Quảng Ninh",Công nghệ thông tin,Trưởng nhóm,26500000,296893745,MB Bank,015296421809,5098942894,2015-08-26,Thời vụ,Nghệ An,EMP-388500,2023-02-03
EMP-981739,015386837191,Bùi Thị Dũng,1986-06-29,0945592140,bui.thi.dung688@gmail.com,bui.thi.dung@vingroup.net,"333 Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",Nhân sự,Trưởng nhóm,23000000,5748063962628,TPBank,015386837191,2516836506,2024-12-10,Cộng tác viên,Thanh Hóa,EMP-822729,2022-08-22
EMP-568236,001083637358,Đặng Phương Hà,1983-01-14,0927791130,dang.phuong.ha542@gmail.com,dang.phuong.ha@fpt.com.vn,"93 Trường Chinh, Xã Dũng Liệt, Huyện Yên Phong, Bắc Ninh",Nhân sự,Phó giám đốc,41500000,09618463233712,VPBank,001083637358,7679114268,2010-01-14,Thử việc,Cần Thơ,EMP-395343,2022-11-04
EMP-175201,082091622834,Bùi Phương Hùng,1991-04-28,0924679940,bui.phuong.hung597@yahoo.com,bui.phuong.hung@viettel.com.vn,"289 Tô Hiến Thành, Phường An Tảo, TP. Hưng Yên, Hưng Yên",Nhân sự,Chuyên viên,21500000,8030114893549183,MB Bank,082091622834,6474632443,2012-04-25,Cộng tác viên,Thanh Hóa,EMP-536741,2022-08-01
EMP-887533,037277708151,Đỗ Thanh Nam,1977-04-21,0774963812,do.thanh.nam358@protonmail.com,do.thanh.nam@mbbank.com.vn,"184 Hoàng Văn Thụ, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP. Hồ Chí Minh",Marketing,Trưởng phòng,36500000,783576286801,Agribank,037277708151,7829004667,2020-03-13,Thời vụ,An Giang,EMP-212193,2024-08-13
EMP-312801,086388663858,Bùi Bảo Giang,1988-10-29,0844051016,bui.bao.giang471@gmail.com,bui.bao.giang@viettel.com.vn,"204 Võ Thị Sáu, Phường Tân Định, Quận 1, TP. Hồ Chí Minh",Pháp lý,Trưởng phòng,4500000,333594547,ACB,086388663858,9287642300,2019-01-25,Thời vụ,Bình Dương,EMP-541428,2022-11-14
EMP-818023,048389938324,Huỳnh Trung Hà,1989-01-07,0853673980,huynh.trung.ha689@yahoo.com,huynh.trung.ha@vingroup.net,"12 Nguyễn Huệ, Xã Hoằng Đạo, Huyện Hoằng Hóa, Thanh Hóa",Mua hàng,Chuyên viên,50000000,210064454480202,Agribank,048389938324,3542192930,2016-12-28,Thời vụ,Hải Phòng,EMP-503111,2024-02-20
EMP-760359,062081516866,Đỗ Văn Tâm,1981-06-11,0364879941,do.van.tam565@yahoo.com,do.van.tam@masan.com.vn,"174 Hoàng Văn Thụ, Phường An Thới, Quận Bình Thủy, Cần Thơ",Kỹ thuật,Nhân viên,17000000,914971855,Sacombank,062081516866,2310692747,2015-01-26,Thử việc,Hải Dương,EMP-492102,2023-10-07
EMP-130564,083387006385,Bùi Thùy Phúc,1987-03-16,0396520666,bui.thuy.phuc566@gmail.com,bui.thuy.phuc@viettel.com.vn,"163 Nguyễn Trãi, Phường Nghi Thu, TX. Cửa Lò, Nghệ An",Kỹ thuật,Nhân viên,13000000,849608925,ACB,083387006385,7043945623,2013-06-13,Cộng tác viên,Đà Nẵng,EMP-950464,2022-12-14
EMP-148589,019292545689,Hồ Văn An,1992-11-04,0374863567,ho.van.an444@protonmail.com,ho.van.an@fpt.com.vn,"346 Trần Phú, Phường Phú Bài, TX. Hương Thủy, Thừa Thiên Huế",Nhân sự,Trưởng nhóm,9500000,7705888741622698,ACB,019292545689,4989502320,2017-03-19,Chính thức,Bắc Ninh,EMP-746305,2024-04-05
EMP-744718,049287242161,Huỳnh Quốc Toàn,1987-03-11,0772212740,huynh.quoc.toan187@protonmail.com,huynh.quoc.toan@vnpt.vn,"19 Hoàng Văn Thụ, Xã An Đồng, Huyện An Dương, Hải Phòng",Chăm sóc khách hàng,Chuyên viên,21500000,98640711043,Techcombank,049287242161,3733264553,2017-07-22,Thời vụ,Nghệ An,EMP-232823,2023-05-24
EMP-940355,096392247724,Ngô Đức Quân,1992-08-26,0885429366,ngo.duc.quan57@hotmail.com,ngo.duc.quan@viettel.com.vn,"154 Tô Hiến Thành, Phường An Thới, TP. Phú Quốc, Kiên Giang",Mua hàng,Giám đốc,29000000,7612034336249,Techcombank,096392247724,1162950940,2015-08-16,Thời vụ,Kiên Giang,EMP-407849,2024-02-28
EMP-292050,036394539787,Hoàng Thùy Quân,1994-01-31,0929834310,hoang.thuy.quan608@yahoo.com,hoang.thuy.quan@viettel.com.vn,"189 Phan Đình Phùng, Phường Đình Bảng, TP. Từ Sơn, Bắc Ninh",Marketing,Nhân viên,34500000,7430644235864,Sacombank,036394539787,8948758746,2012-12-14,Chính thức,Cần Thơ,EMP-180398,2022-01-11
EMP-320392,015282831284,Lê Bảo Tuấn,1982-03-26,0702794075,le.bao.tuan480@protonmail.com,le.bao.tuan@vingroup.net,"136 Võ Thị Sáu, Xã Nam Trung, Huyện Nam Sách, Hải Dương",Vận hành,Phó giám đốc,8500000,6810193245956800,VPBank,015282831284,9309818877,2024-06-13,Thời vụ,Hà Nội,EMP-581521,2023-05-13
EMP-876348,095280665129,Bùi Anh Uyên,1980-11-13,0704396687,bui.anh.uyen96@yahoo.com,bui.anh.uyen@masan.com.vn,"170 Điện Biên Phủ, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Nhân sự,Phó phòng,9000000,3380453047002232,Sacombank,095280665129,4687574299,2011-01-21,Thời vụ,Đồng Nai,EMP-746134,2022-01-15
EMP-559191,002270686947,Lê Quốc Giang,1970-07-07,0979778849,le.quoc.giang69@hotmail.com,le.quoc.giang@vnpt.vn,"382 Phạm Văn Đồng, Xã Tiên Hội, Huyện Đại Từ, Thái Nguyên",Mua hàng,Nhân viên,8000000,695145102,VPBank,002270686947,9714641652,2015-05-23,Thử việc,Hưng Yên,EMP-873650,2023-12-03
EMP-627608,064174840359,Lê Hữu Tâm,1974-06-12,0587056149,le.huu.tam566@outlook.com,le.huu.tam@vingroup.net,"407 Điện Biên Phủ, Phường Bến Thành, Quận 1, TP. Hồ Chí Minh",Kinh doanh,Phó giám đốc,8000000,114765237859,VietinBank,064174840359,2240397003,2014-09-11,Thử việc,Hà Nội,EMP-191939,2023-01-29
EMP-978247,075284939457,Phan Ngọc Sơn,1984-09-20,0888366216,phan.ngoc.son230@yahoo.com,phan.ngoc.son@mbbank.com.vn,"10 Phan Đình Phùng, Phường 3, Quận Bình Thạnh, TP. Hồ Chí Minh",Vận hành,Nhân viên,39000000,268834769,Sacombank,075284939457,9194851961,2022-03-23,Chính thức,An Giang,EMP-817684,2023-08-08
EMP-532136,031165356665,Dương Bảo Toàn,1965-12-31,0339880923,duong.bao.toan78@outlook.com,duong.bao.toan@vingroup.net,"79 Trần Phú, Xã Hương Toàn, TX. Hương Trà, Thừa Thiên Huế",Công nghệ thông tin,Nhân viên,45000000,67763800270,ACB,031165356665,2634714078,2014-02-12,Chính thức,Bắc Ninh,EMP-263410,2022-04-09
EMP-208096,006167957529,Ngô Ngọc Hà,1967-09-12,0788448715,ngo.ngoc.ha716@protonmail.com,ngo.ngoc.ha@viettel.com.vn,"373 Lê Lợi, Phường Mỹ Bình, TP. Long Xuyên, An Giang",Tài chính - Kế toán,Trưởng nhóm,45500000,1887769877979428,BIDV,006167957529,4431087543,2011-12-13,Chính thức,Hải Dương,EMP-206924,2022-01-22
EMP-231046,031067961075,Hoàng Thành Việt,1967-07-29,0387380437,hoang.thanh.viet843@hotmail.com,hoang.thanh.viet@vnpt.vn,"59 Nguyễn Trãi, Xã Hàm Ninh, TP. Phú Quốc, Kiên Giang",Pháp lý,Trưởng phòng,2500000,60542703082959,Vietcombank,031067961075,3382489613,2011-06-17,Cộng tác viên,Ninh Bình,EMP-661696,2022-11-04
EMP-167569,049187571450,Hồ Quốc Châu,1987-12-06,0358227555,ho.quoc.chau999@outlook.com,ho.quoc.chau@mbbank.com.vn,"172 Cách Mạng Tháng 8, Phường Phú Cường, TP. Thủ Dầu Một, Bình Dương",Tài chính - Kế toán,Trưởng phòng,29500000,2134992586531,BIDV,049187571450,7021973555,2024-09-20,Cộng tác viên,Thái Nguyên,EMP-230629,2023-12-26
EMP-998700,036291298035,Phan Thanh Linh,1991-09-18,0842076410,phan.thanh.linh213@gmail.com,phan.thanh.linh@vnpt.vn,"177 Lê Lợi, Phường Hải Châu 1, Quận Hải Châu, Đà Nẵng",Tài chính - Kế toán,Giám đốc,17000000,68794146184,VPBank,036291298035,7048647525,2018-03-09,Cộng tác viên,Thừa Thiên Huế,EMP-557474,2022-02-14
EMP-179315,064101775090,Dương Ngọc Hùng,2001-08-04,0792381522,duong.ngoc.hung662@hotmail.com,duong.ngoc.hung@vingroup.net,"354 Trường Chinh, Xã Ninh Hiệp, Huyện Gia Lâm, Hà Nội",Pháp lý,Trưởng nhóm,2500000,3721058105596,Agribank,064101775090,3004792311,2021-12-04,Cộng tác viên,Quảng Ninh,EMP-844646,2024-12-08
EMP-880930,044098366005,Ngô Đức Uyên,1998-08-20,0853197838,ngo.duc.uyen583@protonmail.com,ngo.duc.uyen@vnpt.vn,"403 Nguyễn Huệ, Phường Tây Sơn, TP. Tam Điệp, Ninh Bình",Chăm sóc khách hàng,Trưởng phòng,13000000,0821197647,Agribank,044098366005,6080309462,2015-05-05,Thử việc,Ninh Bình,EMP-130960,2023-03-09
EMP-944418,001185078637,Phan Bảo Giang,1985-05-19,0939202762,phan.bao.giang464@gmail.com,phan.bao.giang@mbbank.com.vn,"270 Phạm Văn Đồng, Phường Đông Xuyên, TP. Long Xuyên, An Giang",Kỹ thuật,Phó giám đốc,19000000,589247323,Vietcombank,001185078637,3072833981,2013-09-20,Thử việc,An Giang,EMP-649078,2022-07-02
EMP-922677,062162322559,Hoàng Đức Lan,1962-12-15,0819063599,hoang.duc.lan858@yahoo.com,hoang.duc.lan@mbbank.com.vn,"140 Phạm Văn Đồng, Xã Long Châu, Huyện Yên Phong, Bắc Ninh",Marketing,Chuyên viên,35500000,9622514057782590,Techcombank,062162322559,9607476298,2014-08-16,Thời vụ,Thừa Thiên Huế,EMP-778391,2022-04-17
EMP-191515,038098595104,Bùi Hữu Châu,1998-02-21,0846028816,bui.huu.chau388@protonmail.com,bui.huu.chau@masan.com.vn,"108 Lê Văn Sỹ, Phường Ba Đình, TP. Thanh Hóa, Thanh Hóa",Nhân sự,Trưởng phòng,41000000,807735434,ACB,038098595104,1172667166,2010-06-21,Thời vụ,Đồng Nai,EMP-359119,2022-09-06
EMP-906193,070360851721,Dương Văn Châu,1960-06-05,0328859789,duong.van.chau697@gmail.com,duong.van.chau@techcombank.com.vn,"351 Tô Hiến Thành, Phường Mỏ Chè, TP. Sông Công, Thái Nguyên",Tài chính - Kế toán,Trưởng nhóm,45500000,67588522501526,BIDV,070360851721,6588347960,2012-11-28,Cộng tác viên,Thanh Hóa,EMP-243039,2023-11-26
EMP-806653,058177381240,Dương Quốc Lan,1977-08-30,0813456918,duong.quoc.lan526@yahoo.com,duong.quoc.lan@mbbank.com.vn,"238 Bà Triệu, Xã Hương Vinh, TX. Hương Trà, Thừa Thiên Huế",Kỹ thuật,Trưởng nhóm,40500000,05867301452,MB Bank,058177381240,4524326910,2013-07-24,Thử việc,Quảng Ninh,EMP-740766,2024-12-12
EMP-616276,017071194001,Đỗ Phương Giang,1971-11-12,0584269461,do.phuong.giang131@outlook.com,do.phuong.giang@viettel.com.vn,"255 Nguyễn Văn Cừ, Phường Tân Hiệp, TP. Biên Hòa, Đồng Nai",Kỹ thuật,Trưởng nhóm,33500000,4698987582823047,VPBank,017071194001,3221697351,2016-11-28,Chính thức,Hà Nội,EMP-783974,2022-07-30
EMP-725965,096296497779,Hoàng Thị Yến,1996-03-10,0355865659,hoang.thi.yen960@outlook.com,hoang.thi.yen@vnpt.vn,"220 Nam Kỳ Khởi Nghĩa, Phường Đổng Quốc Bình, Quận Ngô Quyền, Hải Phòng",Marketing,Trưởng nhóm,44000000,6600233402175,VPBank,096296497779,5939227729,2024-03-06,Cộng tác viên,Thanh Hóa,EMP-223874,2022-07-31
EMP-866127,035192075542,Nguyễn Xuân Quân,1992-10-15,0701375215,nguyen.xuan.quan725@protonmail.com,nguyen.xuan.quan@mbbank.com.vn,"424 Trường Chinh, Phường Trường Sơn, TP. Sầm Sơn, Thanh Hóa",Vận hành,Giám đốc,41000000,0538864273369475,Sacombank,035192075542,9038183752,2010-04-22,Thử việc,Hải Phòng,EMP-348512,2022-07-09
EMP-557774,083198075626,Nguyễn Đức Việt,1998-06-26,0848465546,nguyen.duc.viet123@outlook.com,nguyen.duc.viet@mbbank.com.vn,"334 Đinh Tiên Hoàng, Xã Trường Yên, Huyện Hoa Lư, Ninh Bình",Marketing,Phó phòng,19000000,78114829362333,BIDV,083198075626,8629655751,2010-03-04,Cộng tác viên,Thừa Thiên Huế,EMP-847464,2022-08-08
EMP-431472,077160661609,Bùi Văn Hà,1960-11-28,0933092000,bui.van.ha893@outlook.com,bui.van.ha@mbbank.com.vn,"64 Đinh Tiên Hoàng, Phường Phú Cường, TP. Thủ Dầu Một, Bình Dương",Kinh doanh,Phó phòng,30000000,8356541488252503,Techcombank,077160661609,2435308542,2010-09-11,Thử việc,Cần Thơ,EMP-114560,2024-07-09
EMP-751561,008198594656,Trần Đức Lan,1998-06-27,0972832467,tran.duc.lan136@gmail.com,tran.duc.lan@masan.com.vn,"305 Nam Kỳ Khởi Nghĩa, Xã Lạc Đạo, Huyện Văn Lâm, Hưng Yên",Vận hành,Trưởng phòng,12000000,381861309459,MB Bank,008198594656,2874342542,2014-07-29,Thử việc,Hà Nội,EMP-863394,2024-05-27
EMP-100213,058384718220,Huỳnh Xuân An,1984-11-10,0859943426,huynh.xuan.an942@outlook.com,huynh.xuan.an@vnpt.vn,"364 Cách Mạng Tháng 8, Phường Đổng Quốc Bình, Quận Ngô Quyền, Hải Phòng",Công nghệ thông tin,Phó phòng,41500000,04106316197703,TPBank,058384718220,6051696158,2019-05-24,Thử việc,Kiên Giang,EMP-889012,2024-10-11
EMP-208983,089062230779,Dương Bảo Nam,1962-06-15,0918043993,duong.bao.nam111@gmail.com,duong.bao.nam@techcombank.com.vn,"312 Điện Biên Phủ, Xã Ninh Giang, Huyện Hoa Lư, Ninh Bình",Marketing,Nhân viên,7000000,44876521752522,ACB,089062230779,8459240640,2019-04-14,Thời vụ,Hải Phòng,EMP-928217,2024-10-11
EMP-578904,049072355755,Vũ Anh Tuấn,1972-02-15,0824569799,vu.anh.tuan587@outlook.com,vu.anh.tuan@vnpt.vn,"223 Nguyễn Văn Cừ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",Kinh doanh,Nhân viên,46500000,1280919840676,Techcombank,049072355755,9917653809,2024-07-22,Thử việc,Đồng Nai,EMP-536317,2024-03-25
